step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
11,True,12624,0.11224532872438431,0.001096591115128831,-1.637457853576052e-05,2.5572385311534163e-06,0.001899856095405994,-0.023180649615824223,-0.002736273982009152,0.2,789.0,1.0,0.0,1.0549813248217106,1.0549813248217106,8296341.0,0.1714448076672852,0.1714448076672852,0.0723038147262351,-0.004636129923164845,0.1813455587376211,0.001096591115128831,-1.637457853576052e-05,2.5572385311534163e-06,0.07646257150918245,-0.9176440387964249,0.0,0.0,0.2,0.2,0.2,3.0,0.40625,0.16906399325891253,189.67729234695435,199.1171875,130.1370086669922,5e-06,11,0,0.20419548451900482,0.9979591965675354,0.0,0.20419548451900482,0.9979591965675354,0.0,-0.06190275028347969,0.9429600834846497,-1.6196991205215454,-0.06190275028347969,0.9429600834846497,-1.6196991205215454,2816.234375,4096.0,133.0,0.4765625,2077.03125,3605.0,122.0,2816.234375,4096.0,133.0,0.4765625,0.0,555.875,924.0,254.0,0.0,3,31,17.5234375,0.6875,0.3125,1.8125,8,1.6335638761520386,8.0,8,8,5.7110562920570374e-05,1.1957664359360933,38.2485767994076,21.085821020256844,3.069639205932617e-06,0.1008631270378828,0.026030295659438707,38.2485767994076,0.022775014862418175,264,4096,133.0,4096.0,2816.234375,122.0,3605.0,2077.03125,3.0,31.0,17.5234375,40.118479589000344,9.059347212314606e-05,3.277921201661229,0.0030722711235284805,39.50249876268208,82.94116753712296,4.656054079532623e-05,7.117835005742141e-06,0.11129244943935648,0.09151935398994991,431630,82.94116753712296,2602.0251029551173,
12,True,18976,0.10928158462047577,0.0012731403539874009,-2.1981359623168828e-05,1.458100086892955e-06,-0.00702546911634272,-0.011069197906181216,-0.009239308921678457,0.2,1186.0,1.0,0.0,1.1744636036455631,1.1744636036455631,9444764.34375,0.08180232718586922,0.08180232718586922,0.06093789769033195,-0.002213839581236243,0.08654069241176102,0.0012731403539874009,-2.1981359623168828e-05,1.458100086892955e-06,0.0348104618024081,-1.0373795554041862,0.0,0.0,0.2,0.2,0.2,3.0,0.556640625,0.17233613767067738,190.00599718093872,199.314453125,130.36580276489258,5e-06,12,0,0.10642088949680328,0.957812488079071,0.0,0.10642088949680328,0.957812488079071,0.0,-0.03621196374297142,2.474864959716797,-2.4748661518096924,-0.03621196374297142,2.474864959716797,-2.4748661518096924,3316.109375,4096.0,131.0,0.5,2397.640625,3651.0,120.0,3316.109375,4096.0,131.0,0.5,0.0,641.4375,980.0,216.0,0.0,3,31,21.53125,0.75,0.25,0.9375,7,0.851367175579071,8.0,8,8,6.127171218395233e-05,1.2173578646034002,39.40695594064891,24.62255821598228,5.21540641784668e-06,0.20786160044372082,0.035918721187044866,39.40695594064891,0.020725982263684273,698,4096,131.0,4096.0,3316.109375,120.0,3651.0,2397.640625,3.0,31.0,21.53125,41.37488419935107,8.529983460903168e-05,3.820713436231017,0.0030633527785539627,46.01916026696563,91.2511507421732,4.573725163936615e-05,6.047292511842411e-06,0.09747606193098811,0.0908453395351556,506566,91.2511507421732,2775.6691059780924,
13,True,9456,0.12678849697113037,0.0015957117211655714,-0.00018134253400603484,2.738099396992766e-06,-0.0039611651009181514,-0.01795184554066509,-0.007551534363301471,0.2,591.0,1.0,0.0,0.9897627457976341,0.9897627457976341,6311709.15625,0.13048740103840828,0.13048740103840828,0.0794290655625265,-0.0035903691081330185,0.14101889270658913,0.0015957117211655714,-0.00018134253400603484,2.738099396992766e-06,0.09626966062933207,-0.8732732944190502,0.0,0.0,0.2,0.2,0.2,3.0,0.576171875,0.16625489016937067,190.00599718093872,199.314453125,130.52266693115234,5e-06,13,0,0.12845857441425323,0.9755101799964905,0.0,0.12845857441425323,0.9755101799964905,0.0,-0.047160614281892776,2.4748663902282715,-2.474379062652588,-0.047160614281892776,2.4748663902282715,-2.474379062652588,2399.1953125,4096.0,115.0,0.390625,1836.671875,3624.0,104.0,2399.1953125,4096.0,115.0,0.390625,0.0,494.5,920.0,216.0,0.0,3,31,13.265625,0.75,0.25,1.125,8,1.0276685953140259,8.0,8,8,2.9804185032844543e-05,1.0850667171180248,38.58413369208574,18.314434889369295,3.1031668186187744e-06,0.10905597545206547,0.02063638092658948,38.58413369208574,0.012251399457454681,476,4096,115.0,4096.0,2399.1953125,104.0,3624.0,1836.671875,3.0,31.0,13.265625,40.51648938469589,0.00010270439088344574,2.8852843698114157,0.0030194446444511414,33.98520699329674,77.41869375668466,3.892555832862854e-05,8.152002452668223e-06,0.13193384951561196,0.09175445268484216,370393,77.41869375668466,2392.1418847758505,
14,True,14888,0.11091931909322739,0.0014021063907421194,-0.0002081837544665177,1.3871626833861228e-06,-0.005076005574665032,-0.015240717446431518,-0.008124148880597204,0.2,930.5,1.0,0.0,1.0047183893620968,1.0047183893620968,7188107.4375,0.11107285460457206,0.11107285460457206,0.08962969279403774,-0.0030481434892863034,0.060050473358176454,0.0014021063907421194,-0.0002081837544665177,1.3871626833861228e-06,0.06692294776439667,-0.8720884397625923,0.0,0.0,0.2,0.2,0.2,3.0,0.572265625,0.1676253764593903,190.00599718093872,199.314453125,130.2183494567871,5e-06,14,0,0.10704352706670761,0.9897959232330322,0.0,0.10704352706670761,0.9897959232330322,0.0,-0.054149214178323746,2.4748663902282715,-2.4748663902282715,-0.054149214178323746,2.4748663902282715,-2.4748663902282715,2368.328125,4096.0,115.0,0.3515625,1696.7265625,3451.0,104.0,2368.328125,4096.0,115.0,0.3515625,0.0,653.3125,1021.0,263.0,0.0,3,31,15.75,0.8125,0.1875,0.875,7,0.8563482761383057,8.0,8,8,6.106682121753693e-05,1.0510398466140032,35.412148451432586,16.81771995231975,2.773478627204895e-06,0.07618007995188236,0.02150082538719289,35.412148451432586,0.021328693255782127,1005,4096,115.0,4096.0,2368.328125,104.0,3451.0,1696.7265625,3.0,31.0,15.75,37.404016479849815,9.246356785297394e-05,3.0148285441100597,0.0029578059911727905,35.67851152084768,76.14093270152807,3.835558891296387e-05,7.647454536734468e-06,0.12338614555313221,0.09224736024212757,386770,76.14093270152807,2539.8296703045107,
15,True,10472,0.11121861636638641,0.0015193262370303273,0.00018771053964883322,3.886189006152563e-06,-0.00029282551258802414,-0.023740470875054598,-0.0050409196701366454,0.2,654.5,1.0,0.0,0.9768913649022579,0.9768913649022579,7699573.96875,0.17498352751135826,0.17498352751135826,0.08051412813382462,-0.00474809417501092,0.21931761534706395,0.0015193262370303273,0.00018771053964883322,3.886189006152563e-06,0.09873510524630547,-0.8608511984348297,0.0,0.0,0.2,0.2,0.2,3.0,0.4833984375,0.16832853625090824,190.00599718093872,199.314453125,130.3929786682129,5e-06,15,0,0.13437481224536896,0.9906250238418579,0.0,0.13437481224536896,0.9906250238418579,0.0,-0.03417887166142464,2.4748666286468506,-2.470280647277832,-0.03417887166142464,2.4748666286468506,-2.470280647277832,2805.7578125,4096.0,158.0,0.5,2079.5390625,3611.0,147.0,2805.7578125,4096.0,158.0,0.5,0.0,536.9375,965.0,216.0,0.0,3,31,17.234375,0.625,0.375,1.1875,8,1.074998378753662,8.0,8,8,3.3678486943244934e-05,1.4481775425374508,38.37028294801712,20.975303315499332,4.04752790927887e-06,0.12114597856998444,0.027238682625466026,38.37028294801712,0.0075348131358623505,307,4096,158.0,4096.0,2805.7578125,147.0,3611.0,2079.5390625,3.0,31.0,17.234375,40.23087226971984,8.565746247768402e-05,3.2443543169647455,0.0029790643602609634,39.38533832319081,82.89268659055233,3.9774924516677856e-05,6.962626903955601e-06,0.11202096211117162,0.09205085324387555,427865,82.89268659055233,2580.836848209754,
16,True,10176,0.11566618829965591,0.00253393863022211,4.5729794180715544e-05,6.110221988819831e-06,-0.0025395881821168587,-0.05992036825045943,-0.014523662073770538,0.2,636.0,1.0,0.0,0.8637576289474964,0.8637576289474964,5346908.5,0.4366730246692896,0.4366730246692896,0.06319809373244217,-0.011984073650091888,0.25056893828403937,0.00253393863022211,4.5729794180715544e-05,6.110221988819831e-06,0.20567114651203156,-0.766580905765295,0.0,0.0,0.2,0.2,0.2,3.0,0.6484375,0.16756826796799415,190.00599718093872,199.314453125,130.54294967651367,5e-06,16,0,0.29365673661231995,0.9819999933242798,0.0,0.29365673661231995,0.9819999933242798,0.0,-0.07926143705844879,1.648010015487671,-2.320786476135254,-0.07926143705844879,1.648010015487671,-2.320786476135254,2782.5234375,4096.0,146.0,0.390625,2050.0625,3623.0,135.0,2782.5234375,4096.0,146.0,0.390625,0.0,529.1875,1023.0,216.0,0.0,3,31,16.0390625,0.5,0.5,2.75,8,2.3492538928985596,8.0,8,8,3.3661723136901855e-05,1.3961436972022057,37.253751553595066,20.57129593990976,3.2726675271987915e-06,0.06851283460855484,0.023168677289504558,37.253751553595066,0.008702930063009262,572,4096,146.0,4096.0,2782.5234375,135.0,3623.0,2050.0625,3.0,31.0,16.0390625,39.132348673418164,8.871965110301971e-05,3.221488479524851,0.003088604658842087,38.91764651611447,81.3031305782497,3.9754435420036316e-05,7.286180573301864e-06,0.1098720211628332,0.09180877170296338,423899,81.3031305782497,2606.9045372860583,
17,True,14096,0.11423742771148682,0.002668026019819081,-9.443441206258285e-05,0.0,-6.047976785339415e-05,-0.04610520659480244,-0.009281521299271844,0.2,881.0,1.0,0.0,0.9451255425810814,0.9451255425810814,7128592.28125,0.33791101118549705,0.33791101118549705,0.0985903221318063,-0.009221041318960487,0.22681993016812685,0.002668026019819081,-9.443441206258285e-05,0.0,0.16321013309061527,-0.8177567459642887,0.0,0.0,0.2,0.2,0.2,3.0,0.51953125,0.16248311686634415,190.00599718093872,199.314453125,130.36953353881836,5e-06,17,0,0.2370402067899704,0.9921875,0.0,0.2370402067899704,0.9921875,0.0,-0.0845026820898056,2.474865674972534,-2.4748666286468506,-0.0845026820898056,2.474865674972534,-2.4748666286468506,2061.453125,4096.0,138.0,0.25,1503.1875,3466.0,127.0,2061.453125,4096.0,138.0,0.25,0.0,634.75,1017.0,258.0,0.0,3,31,13.5625,0.5625,0.4375,2.1875,8,1.8963217735290527,8.0,8,8,5.6274235248565674e-05,1.246303541585803,35.557179886847734,14.830198964220472,3.516674041748047e-06,0.18424625508487225,0.02391959968372248,35.557179886847734,0.018732821568846703,286,4096,138.0,4096.0,2061.453125,127.0,3466.0,1503.1875,3.0,31.0,13.5625,37.43672111444175,8.582882583141327e-05,2.7625720910727978,0.0030252933502197266,32.29882526025176,72.53113361261785,3.721192479133606e-05,8.76606961821232e-06,0.1418777755165188,0.09358885834898543,345114,72.53113361261785,2379.0749076336124,
18,True,9352,0.109355628490448,0.002091036170895677,-0.00019593918534610566,2.10915645766363e-05,-0.0039361429104474155,-0.04423594614490867,-0.012783332203980535,0.2,584.5,1.0,0.0,0.8451225757598877,0.8451225757598877,7414770.46875,0.3256801664829254,0.3256801664829254,0.06839532848245457,-0.008847189228981733,0.229060689527341,0.002091036170895677,-0.00019593918534610566,2.10915645766363e-05,0.15379193238914013,-0.7183845564723015,0.0,0.0,0.2,0.2,0.2,3.0,0.685546875,0.17030299608495453,190.00599718093872,199.314453125,130.4123764038086,5e-06,18,0,0.1863139271736145,0.9921875,0.0,0.1863139271736145,0.9921875,0.0,-0.0447777584195137,1.6319024562835693,-2.4748666286468506,-0.0447777584195137,1.6319024562835693,-2.4748666286468506,3176.125,4096.0,125.0,0.6484375,2289.4453125,3659.0,114.0,3176.125,4096.0,125.0,0.6484375,0.0,532.125,1022.0,216.0,0.0,3,31,17.984375,0.625,0.375,1.625,8,1.490511417388916,8.0,8,8,3.2102689146995544e-05,1.1244478654116392,40.205282697454095,23.60468333568133,4.952773451805115e-06,0.09089595638215542,0.033583928452571854,40.205282697454095,0.002520781010389328,261,4096,125.0,4096.0,3176.125,114.0,3659.0,2289.4453125,3.0,31.0,17.984375,42.05060099810362,9.849481284618378e-05,3.5777259934693575,0.0030474066734313965,43.23208108358085,88.89238749630749,3.909878432750702e-05,6.420242603972975e-06,0.10343431706802614,0.0910808692686511,474656,88.89238749630749,2669.8349170772176,
19,True,16352,0.10483172535896301,0.0012963468388988986,0.00011756820626374065,3.5593158145275083e-06,0.0003739292806130834,-0.033615111315157264,-0.006349093251628801,0.2,1022.0,1.0,0.0,0.8685333803296089,0.8685333803296089,6452352.46875,0.24576265923678875,0.24576265923678875,0.08876722493452063,-0.006723022263031455,0.1902732499959232,0.0012963468388988986,0.00011756820626374065,3.5593158145275083e-06,0.11010611592791975,-0.7565715312957764,0.0,0.0,0.2,0.2,0.2,3.0,0.5224609375,0.16917094497399174,190.00599718093872,199.314453125,130.28428268432617,5e-06,19,0,0.16306227445602417,0.9898437261581421,0.0,0.16306227445602417,0.9898437261581421,0.0,-0.05991537868976593,2.4748661518096924,-1.6180715560913086,-0.05991537868976593,2.4748661518096924,-1.6180715560913086,2704.8828125,4096.0,125.0,0.4296875,1992.578125,3626.0,114.0,2704.8828125,4096.0,125.0,0.4296875,0.0,661.0625,1018.0,214.0,0.0,3,31,17.9140625,0.6875,0.3125,1.4375,8,1.3044981956481934,8.0,8,8,6.113946437835693e-05,1.1657431460916996,36.34920791350305,19.934147522435524,3.1106173992156982e-06,0.12656940706074238,0.027587716656853445,36.34920791350305,0.02304261550307274,297,4096,125.0,4096.0,2704.8828125,114.0,3626.0,1992.578125,3.0,31.0,17.9140625,38.141778672114015,9.116530418395996e-05,3.268847992643714,0.002971077337861061,39.247767724096775,80.69159498810768,3.898888826370239e-05,6.895994898027488e-06,0.11016471563900358,0.09109571216318033,430841,80.69159498810768,2669.6770590759625,
20,True,14520,0.1103133037686348,0.0020552702899294673,-0.00011105544183465099,0.0,-0.0009176976891467348,-0.030710015795193613,-0.007059700947138481,0.2,907.5,1.0,0.0,1.1410113610327244,1.1410113610327244,7633427.8125,0.22595782880671322,0.22595782880671322,0.08481563614577976,-0.006142003159038723,0.16871924266881974,0.0020552702899294673,-0.00011105544183465099,0.0,0.09076511661987752,-1.0072996653616428,0.0,0.0,0.2,0.2,0.2,3.0,0.623046875,0.16846355751136183,190.00599718093872,199.314453125,130.47348403930664,5e-06,20,0,0.2372162938117981,0.9775000214576721,0.0,0.2372162938117981,0.9775000214576721,0.0,-0.09741706401109695,1.2528860569000244,-2.3971803188323975,-0.09741706401109695,1.2528860569000244,-2.3971803188323975,2730.2890625,4096.0,119.0,0.3984375,2046.078125,3679.0,108.0,2730.2890625,4096.0,119.0,0.3984375,0.0,563.25,948.0,258.0,0.0,3,31,17.734375,0.625,0.375,2.0625,8,1.8977304697036743,8.0,8,8,5.826540291309357e-05,1.098476655781269,38.401082368567586,20.61467905648169,3.3136457204818726e-06,0.09034365229308605,0.025472835259279236,38.401082368567586,0.005168715491890907,948,4096,119.0,4096.0,2730.2890625,108.0,3679.0,2046.078125,3.0,31.0,17.734375,40.42027145624161,7.613562047481537e-05,3.206318035721779,0.003146771341562271,38.592011066153646,82.25075963325799,5.852803587913513e-05,7.464356924096826e-06,0.11565931794150003,0.09154289071205615,421573,82.25075963325799,2562.730130880989,
21,True,11632,0.11105632036924362,0.001287435394260683,8.241217051363492e-05,9.043813861353556e-06,-0.0006793306383769959,-0.032072773785330355,-0.007093885593349114,0.2,727.0,1.0,0.0,0.9173499941825867,0.9173499941825867,6682323.46875,0.2338269678875804,0.2338269678875804,0.09524089882493955,-0.006414554757066071,0.13890280984988246,0.001287435394260683,8.241217051363492e-05,9.043813861353556e-06,0.10881415801122785,-0.7993224821984768,0.0,0.0,0.2,0.2,0.2,3.0,0.455078125,0.16825802987917843,190.00599718093872,199.314453125,130.39015579223633,5e-06,21,0,0.10255126655101776,0.987500011920929,0.0,0.10255126655101776,0.987500011920929,0.0,-0.06528135389089584,1.620181679725647,-2.370760679244995,-0.06528135389089584,1.620181679725647,-2.370760679244995,2653.4609375,4096.0,125.0,0.34375,1949.4765625,3655.0,114.0,2653.4609375,4096.0,125.0,0.34375,0.0,566.25,1013.0,216.0,0.0,3,31,17.3515625,0.75,0.25,1.0,7,0.8204101324081421,8.0,8,8,3.200024366378784e-05,1.1382841728627682,39.8706919439137,19.532519662519917,4.9229711294174194e-06,0.1912957914173603,0.028627574298297986,39.8706919439137,0.0063178688287734985,420,4096,125.0,4096.0,2653.4609375,114.0,3655.0,1949.4765625,3.0,31.0,17.3515625,41.73481674864888,8.761510252952576e-05,3.132361562922597,0.0030481312423944473,37.70723862759769,82.60648557171226,4.592724144458771e-05,7.396168722431039e-06,0.12287848343304258,0.09149510856612635,412123,82.60648557171226,2494.495420957161,
22,True,10872,0.10788234323263168,0.0029708171423408203,-0.00013145177695150778,1.3853792779627838e-06,0.00031384407702717,-0.05087056593038142,-0.009860269656201126,0.2,679.5,1.0,0.0,1.2144456207752228,1.2144456207752228,8768228.03125,0.3702660882845521,0.3702660882845521,0.057066456136790206,-0.010174113186076285,0.20583322990977443,0.0029708171423408203,-0.00013145177695150778,1.3853792779627838e-06,0.1966092735528946,-1.0667475126683712,0.0,0.0,0.2,0.2,0.2,3.0,0.58984375,0.16498786942688148,190.00599718093872,199.314453125,130.37604522705078,5e-06,22,0,0.36012002825737,0.9897959232330322,0.0,0.36012002825737,0.9897959232330322,0.0,-0.13092970848083496,1.6485389471054077,-2.4748663902282715,-0.13092970848083496,1.6485389471054077,-2.4748663902282715,2407.46875,4096.0,192.0,0.234375,1761.3828125,3562.0,181.0,2407.46875,4096.0,192.0,0.234375,0.0,496.875,990.0,253.0,0.0,3,31,16.1171875,0.375,0.625,3.125,8,2.88096022605896,8.0,8,8,5.893781781196594e-05,1.7588460873812437,38.659753412008286,17.284730409737676,2.913177013397217e-06,0.09454241022467613,0.024557044001994655,38.659753412008286,0.014319900423288345,253,4096,192.0,4096.0,2407.46875,181.0,3562.0,1761.3828125,3.0,31.0,16.1171875,40.428309263661504,0.00010030530393123627,2.921215983107686,0.002976648509502411,34.417520705610514,77.79982513189316,3.6753714084625244e-05,8.006995205194834e-06,0.13119429530387694,0.0925809420846214,371756,77.79982513189316,2389.182747967404,
23,True,8656,0.1108347624540329,0.0014870164632156957,0.00020177975001445247,6.04936440140591e-06,0.001965090836165473,-0.007660259725525975,0.0004330387164372951,0.2,541.0,1.0,0.0,0.8520640507340431,0.8520640507340431,6707699.1875,0.05646159127354622,0.05646159127354622,0.059119031801900764,-0.001532051945105195,0.056622736291786616,0.0014870164632156957,0.00020177975001445247,6.04936440140591e-06,0.02061776677146554,-0.7295493111014366,0.0,0.0,0.2,0.2,0.2,3.0,0.52734375,0.1668861087038498,190.00599718093872,199.314453125,130.52432250976562,5e-06,23,0,0.09848283976316452,0.9714285731315613,0.0,0.09848283976316452,0.9714285731315613,0.0,-0.04865143820643425,2.4748666286468506,-0.7244110107421875,-0.04865143820643425,2.4748666286468506,-0.7244110107421875,2701.1328125,4096.0,182.0,0.515625,2044.4296875,3567.0,171.0,2701.1328125,4096.0,182.0,0.515625,0.0,453.75,820.0,216.0,0.0,3,31,16.6953125,0.6875,0.3125,0.875,8,0.7878627777099609,8.0,8,8,3.259629011154175e-05,1.6685783714056015,37.54307498037815,20.441668245970504,2.8032809495925903e-06,0.13654441945254803,0.024280792305944487,37.54307498037815,0.01190374419093132,290,4096,182.0,4096.0,2701.1328125,171.0,3567.0,2044.4296875,3.0,31.0,16.6953125,39.280251298099756,9.251944720745087e-05,3.085486836731434,0.002991100773215294,37.41810351237655,79.81855135411024,3.822147846221924e-05,7.406923229654662e-06,0.1136104681140718,0.09265920513186789,403825,79.81855135411024,2529.643755425067,
24,True,11704,0.11192411184310913,0.0013767737000307534,0.00012964982784069434,5.413253234110016e-06,-0.0028234780165803386,-0.04695877409540117,-0.012215232563903555,0.2,731.5,1.0,0.0,0.809516366571188,0.809516366571188,5345447.34375,0.34059048909693956,0.34059048909693956,0.10202078182368261,-0.009391754819080235,0.18262855742309697,0.0013767737000307534,0.00012964982784069434,5.413253234110016e-06,0.15280784387141466,-0.7121750339865685,0.0,0.0,0.2,0.2,0.2,3.0,0.5419921875,0.1651037731240036,190.00599718093872,199.314453125,130.70597076416016,5e-06,24,0,0.07171232253313065,0.9734693765640259,0.0,0.07171232253313065,0.9734693765640259,0.0,-0.0679190382361412,2.474865674972534,-1.5817617177963257,-0.0679190382361412,2.474865674972534,-1.5817617177963257,2254.5,4096.0,133.0,0.34375,1704.421875,3664.0,122.0,2254.5,4096.0,133.0,0.34375,0.0,571.9375,1016.0,216.0,0.0,3,31,14.7421875,0.75,0.25,0.6875,6,0.5736985802650452,8.0,8,8,2.9899179935455322e-05,1.2399032432585955,37.457823518663645,16.88058781575819,3.164634108543396e-06,0.1225852482020855,0.02128530608024448,37.457823518663645,0.011639032512903214,281,4096,133.0,4096.0,2254.5,122.0,3664.0,1704.421875,3.0,31.0,14.7421875,39.222763465717435,8.675828576087952e-05,2.8923796229064465,0.0029935110360383987,33.53410831652582,75.68158225901425,3.9888545870780945e-05,8.2743046570285e-06,0.1359183142940419,0.09269096564946437,361784,75.68158225901425,2390.1720154437494,
25,True,13368,0.10825172811746597,0.0014187847345965565,9.984852340494399e-06,0.0,-0.001150975120253861,-0.04578201490221545,-0.010307378484867513,0.2,835.5,1.0,0.0,1.0469197295606136,1.0469197295606136,7958266.46875,0.3362952498719096,0.3362952498719096,0.0986714296872373,-0.00915640298044309,0.17295666282624914,0.0014187847345965565,9.984852340494399e-06,0.0,0.13248047907836735,-0.9109354056417942,0.0,0.0,0.2,0.2,0.2,3.0,0.53515625,0.16796522278929765,190.00599718093872,199.314453125,130.42101287841797,5e-06,25,0,0.14586395025253296,0.9624999761581421,0.0,0.14586395025253296,0.9624999761581421,0.0,-0.10853800922632217,0.9424654245376587,-1.6201809644699097,-0.10853800922632217,0.9424654245376587,-1.6201809644699097,2428.296875,4096.0,130.0,0.421875,1671.7578125,3619.0,119.0,2428.296875,4096.0,130.0,0.421875,0.0,661.625,1007.0,228.0,0.0,3,31,15.2265625,0.75,0.25,1.3125,6,1.1669116020202637,8.0,8,8,5.799718201160431e-05,1.1929027307778597,36.42147836275399,16.70572893814824,3.7532299757003784e-06,0.14353621751070023,0.02861190323892515,36.42147836275399,0.014841277152299881,496,4096,130.0,4096.0,2428.296875,119.0,3619.0,1671.7578125,3.0,31.0,15.2265625,38.29369207844138,8.826330304145813e-05,3.0568898878991604,0.0030014123767614365,36.38661836087704,77.77270696125925,3.811344504356384e-05,7.588714259466098e-06,0.12320135665571093,0.09199923734134924,395510,77.77270696125925,2542.730062083441,
26,True,7896,0.10277209430932999,0.0020589451596606523,-4.5341146972077695e-05,0.0,0.00036766712582902983,-0.0008999511046567932,0.00018767688743537292,0.2,493.5,1.0,0.0,0.9973670616745949,0.9973670616745949,7758066.46875,0.006616542348638177,0.006616542348638177,0.03810843127835278,-0.00017999022093135865,0.05579708037909856,0.0020589451596606523,-4.5341146972077695e-05,0.0,0.046125209890305996,-0.8702126443386078,0.0,0.0,0.2,0.2,0.2,3.0,0.37109375,0.1691532270455653,190.00599718093872,199.314453125,130.4367332458496,5e-06,26,0,0.26873624324798584,0.9862244725227356,0.0,0.26873624324798584,0.9862244725227356,0.0,-0.022630469873547554,2.4748663902282715,-2.4748151302337646,-0.022630469873547554,2.4748663902282715,-2.4748151302337646,3055.5859375,4096.0,317.0,0.3984375,2238.171875,3538.0,306.0,3055.5859375,4096.0,317.0,0.3984375,0.0,433.9375,1005.0,202.0,0.0,3,31,21.0,0.5625,0.4375,2.25,8,2.1498899459838867,8.0,8,8,3.002956509590149e-05,3.002217508852482,36.83895724453032,22.58679114021652,4.693865776062012e-06,0.0657244324684143,0.03058726056769956,36.83895724453032,0.01878780499100685,330,4096,317.0,4096.0,3055.5859375,306.0,3538.0,2238.171875,3.0,31.0,21.0,38.74936440773308,8.793920278549194e-05,3.3582007195800543,0.0030671097338199615,40.531952718272805,82.68297907710075,3.6174431443214417e-05,6.8667814458456264e-06,0.09907409433985677,0.09074473528636567,446659,82.68297907710075,2701.033543938327,
