step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_gen,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
11,True,28064,0.10356901586055756,0.003002017270773649,-4.526929751591524e-05,5.162809202374774e-06,-0.0065041610432672314,-0.053113261121325195,-0.059617422783048823,1.0,1754.0,1.0,0.0,0.9197649955749512,0.9197649955749512,6531091.90625,0.3848769087344408,0.3848769087344408,0.10376756084844921,-0.053113261121325195,0.46438013542889045,0.003002017270773649,-4.526929751591524e-05,5.162809202374774e-06,0.2205822323448956,-0.8175187446177006,0.0,0.0,0.2,0.2,0.2,3.0,0.923828125,0.17269990531108997,241.24926805496216,247.677734375,157.27098846435547,5e-06,11,0,0.2078525722026825,0.9775510430335999,0.0,0.2078525722026825,0.9775510430335999,0.0,-0.11768149584531784,2.4748661518096924,-1.6201813220977783,-0.11768149584531784,2.4748661518096924,-1.6201813220977783,3235.1171875,4096.0,118.0,0.6640625,2391.1484375,3631.0,107.0,3235.1171875,4096.0,118.0,0.6640625,0.0,937.75,3377.0,251.0,0.0,3,41,19.6640625,0.5,0.5,1.8125,8,1.662820816040039,8.0,8,8,3.143586218357086e-05,1.1411957796663046,41.45488435216248,25.738824516593013,0.0,0.0,0.0,41.45488435216248,0.0,286,4096,43.75637299567461,8.991174399852753e-05,3.667400388047099,0.0033108312636613846,49.27758049219847,96.74066429026425,3.6815181374549866e-05,6.198584351027723e-06,0.10566747484435844,0.09225817173106483,534127,96.74066429026425,2760.6126333668008,
12,True,47976,0.09471884369850159,0.0010248376838717377,2.5923605221578327e-05,1.323872083958122e-06,0.009649001352954656,-0.0232365207048133,-0.013587519410066307,1.0,2998.5,1.0,0.0,1.051084578037262,1.178621880710125,7763076.21875,0.17047242168337107,0.17047242168337107,0.11588603492830166,-0.0232365207048133,0.3224972816088981,0.0010248376838717377,2.5923605221578327e-05,1.323872083958122e-06,0.10047916672192514,-0.9311003349721432,0.0,0.0,0.2,0.2,0.2,3.0,0.5205078125,0.17939566164590098,241.24926805496216,247.677734375,157.24552154541016,5e-06,12,0,0.14058463275432587,0.9921875,0.0,0.14058463275432587,0.9921875,0.0,-0.07489912956953049,1.2097102403640747,-1.6201815605163574,-0.07489912956953049,1.2097102403640747,-1.6201815605163574,3647.46875,4096.0,549.0,0.828125,2480.1875,3567.0,366.0,3647.46875,4096.0,549.0,0.828125,0.0,1647.25,4974.0,258.0,0.0,3,41,22.859375,0.75,0.25,1.25,6,1.1246771812438965,8.0,8,8,6.329827010631561e-05,3.857819000259042,42.50872004032135,29.556775433637085,0.0,0.0,0.0,42.50872004032135,0.0,352,4096,44.76482630893588,9.418651461601257e-05,4.659586073830724,0.0031126998364925385,63.61829601228237,113.08927080780268,3.8739293813705444e-05,4.592872373551089e-06,0.09588161805047996,0.09387050777644347,677724,113.08927080780268,2996.4115744976575,
13,True,40216,0.09439928084611893,0.0018512605311116204,-8.591910727773211e-05,1.273297993975575e-05,-0.0012631183199118823,-0.02292227794532664,-0.02418539667269215,1.0,2513.5,1.0,0.0,1.159841127693653,1.159841127693653,8041593.375,0.16665197210386395,0.16665197210386395,0.10495791023280163,-0.02292227794532664,0.2576541247758355,0.0018512605311116204,-8.591910727773211e-05,1.273297993975575e-05,0.13909000344574451,-1.0370904356241226,0.0,0.0,0.2,0.2,0.2,3.0,0.69140625,0.17542233161506587,241.24926805496216,247.677734375,157.36267471313477,5e-06,13,0,0.11743456870317459,0.9703124761581421,0.0,0.11743456870317459,0.9703124761581421,0.0,-0.052535951137542725,2.4748663902282715,-0.5400605201721191,-0.052535951137542725,2.4748663902282715,-0.5400605201721191,3573.8359375,4096.0,271.0,0.7890625,2499.46875,3534.0,141.0,3573.8359375,4096.0,271.0,0.7890625,0.0,1231.625,3682.0,220.0,0.0,3,41,23.8515625,0.5625,0.4375,1.0,8,0.9394765496253967,8.0,8,8,6.107054650783539e-05,1.5308214258402586,41.516096072271466,27.934282758302288,0.0,0.0,0.0,41.516096072271466,0.0,308,4096,43.566829059273005,9.378977119922638e-05,4.202140977606177,0.0038541872054338455,57.220842964947224,105.02891943231225,5.026906728744507e-05,6.265962398628262e-06,0.09523824203963485,0.09302704599576202,615099,105.02891943231225,2928.236353018996,
14,True,53256,0.0970955565571785,0.0006417600252461853,2.9266373708480842e-05,2.677806378414971e-06,0.004447740604518913,-0.009169606753857806,-0.004721866178442724,1.0,3328.5,1.0,0.0,0.9875356778502464,1.1764177866280079,7832359.5625,0.06785589968785644,0.06785589968785644,0.1276490659815832,-0.009169606753857806,0.17804983238411323,0.0006417600252461853,2.9266373708480842e-05,2.677806378414971e-06,0.017727915663272142,-0.8729573637247086,0.0,0.0,0.2,0.2,0.2,3.0,0.3583984375,0.17807930022268195,241.24926805496216,247.677734375,157.65150451660156,5e-06,14,0,0.03654785454273224,0.901562511920929,0.0,0.03654785454273224,0.901562511920929,0.0,-0.031060129404067993,1.6201813220977783,-0.9297347664833069,-0.031060129404067993,1.6201813220977783,-0.9297347664833069,3514.359375,4096.0,107.0,0.78125,2449.171875,3738.0,96.0,3514.359375,4096.0,107.0,0.78125,0.0,1621.0625,5827.0,216.0,0.0,3,41,24.140625,0.875,0.125,0.375,4,0.2923828065395355,8.0,8,8,3.460049629211426e-05,1.0966653116047382,41.75790670700371,28.413133675712743,0.0,0.0,0.0,41.75790670700371,0.0,357,4096,44.580252148211,9.477324783802032e-05,4.522094648331404,0.0030638612806797028,61.84301554970443,110.9910211917013,3.784894943237305e-05,4.6610418458191766e-06,0.09910290404147938,0.09408157124035031,657334,110.9910211917013,2961.2034962029356,
15,True,42064,0.0935782864689827,0.002280644803249743,-9.850617345819046e-05,3.0391186101041967e-06,0.004603791669069324,-0.05436416243901476,-0.049760370631702244,1.0,2629.0,1.0,0.0,1.0123964417725801,1.0497763454914093,8598802.21875,0.4016443971777335,0.4016443971777335,0.133122968985317,-0.05436416243901476,0.5744185682536549,0.002280644803249743,-9.850617345819046e-05,3.0391186101041967e-06,0.21890084212645888,-0.8800072148442268,0.0,0.0,0.2,0.2,0.2,3.0,0.646484375,0.17334098258571456,241.24926805496216,247.677734375,157.82833862304688,5e-06,15,0,0.2857074439525604,0.9897959232330322,0.0,0.2857074439525604,0.9897959232330322,0.0,-0.121810182929039,2.474865436553955,-2.4746367931365967,-0.121810182929039,2.474865436553955,-2.4746367931365967,2904.125,4096.0,259.0,0.5390625,2056.8515625,3661.0,157.0,2904.125,4096.0,259.0,0.5390625,0.0,1326.0,4507.0,223.0,0.0,3,41,19.0078125,0.5,0.5,2.5625,8,2.2856595516204834,8.0,8,8,3.111734986305237e-05,1.715719722211361,39.824272491037846,21.792833584724576,0.0,0.0,0.0,39.824272491037846,0.0,223,4096,42.14629057794809,0.0001042485237121582,3.7337814141064882,0.003218427300453186,50.59989261068404,96.52690637856722,3.668107092380524e-05,5.944023707287732e-06,0.11337938110109567,0.09345153181548277,541456,96.52690637856722,2804.689491842166,
16,True,13064,0.10487577319145203,0.0009983783511415822,2.19291068219718e-05,5.559295800594555e-06,0.0007253149742609821,-0.008561690687201917,-0.007836375218175817,1.0,816.5,1.0,0.0,0.4995093420147896,0.4995093420147896,3342930.96875,0.062072811590041965,0.062072811590041965,0.032197377797736196,-0.008561690687201917,0.10072507117663329,0.0009983783511415822,2.19291068219718e-05,5.559295800594555e-06,0.017367224325425923,-0.4486071281135082,0.0,0.0,0.2,0.2,0.2,3.0,0.4013671875,0.174277072282218,241.24926805496216,247.677734375,158.06788635253906,5e-06,16,0,0.14595110714435577,0.989062488079071,0.0,0.14595110714435577,0.989062488079071,0.0,-0.021542144939303398,2.4748661518096924,-2.4748666286468506,-0.021542144939303398,2.4748661518096924,-2.4748666286468506,3710.1484375,4096.0,487.0,0.8359375,2701.09375,3664.0,279.0,3710.1484375,4096.0,487.0,0.8359375,0.0,588.9375,2635.0,209.0,0.0,3,41,21.6640625,0.6875,0.3125,1.1875,8,1.1676089763641357,8.0,8,8,3.4747645258903503e-05,2.7772255036979914,41.155846456065774,29.448622375537525,0.0,0.0,0.0,41.155846456065774,0.0,253,4096,43.377786207944155,9.456649422645569e-05,3.7298953868448734,0.0036342404782772064,49.807248974218965,96.95434302091599,3.98196280002594e-05,6.604311741916807e-06,0.09134107717208112,0.09051206192853307,550283,96.95434302091599,2837.8460564746815,
17,True,82248,0.08864251524209976,0.001108079238292703,-5.211383268033387e-05,0.0,0.005138268490554765,-0.02503273103502579,-0.019894462340744212,1.0,5140.5,1.0,0.0,0.9204800669103861,1.1868137270212173,8631721.65625,0.18428675818722695,0.18428675818722695,0.18476209528057205,-0.02503273103502579,0.4520289238825952,0.001108079238292703,-5.211383268033387e-05,0.0,0.11574555211700499,-0.8139887414872646,0.0,0.0,0.2,0.2,0.2,3.0,0.28515625,0.17927729726159514,241.24926805496216,247.677734375,157.81507110595703,5e-06,17,0,0.18714599311351776,0.957812488079071,0.0,0.18714599311351776,0.957812488079071,0.0,-0.06457630544900894,2.474865436553955,-2.4748661518096924,-0.06457630544900894,2.474865436553955,-2.4748661518096924,3518.625,4096.0,263.0,0.7109375,2486.9609375,3558.0,130.0,3518.625,4096.0,263.0,0.7109375,0.0,2131.0625,5999.0,242.0,0.0,3,41,24.515625,0.6875,0.3125,1.625,8,1.4971680641174316,8.0,8,8,7.945485413074493e-05,1.5290389880537987,42.739607656374574,29.86322809282865,0.0,0.0,0.0,42.739607656374574,0.0,1626,4096,45.696607660502195,0.00015466660261154175,5.0146569684147835,0.003487197682261467,68.9415489807725,119.70608378387988,4.058144986629486e-05,4.822166162759924e-06,0.10146143659744172,0.0953337421604797,723160,119.70608378387988,3020.5649418187036,
18,True,50088,0.09157752990722656,0.0008896349627320888,-0.00010858689984161174,8.572627507419384e-06,0.00218856754814567,-0.04748090196517296,-0.04529233445646241,1.0,3130.5,1.0,0.0,0.9595069251954556,1.1889684945344925,8134556.734375,0.34667027392424643,0.34667027392424643,0.11318238559229384,-0.04748090196517296,0.5078166614929929,0.0008896349627320888,-0.00010858689984161174,8.572627507419384e-06,0.19327999226516113,-0.8388277413323522,0.0,0.0,0.2,0.2,0.2,3.0,0.455078125,0.1773080172052226,241.24926805496216,247.677734375,157.90828704833984,5e-06,18,0,0.11266123503446579,0.9639999866485596,0.0,0.11266123503446579,0.9639999866485596,0.0,-0.05089497193694115,2.4748663902282715,-1.2075737714767456,-0.05089497193694115,2.4748663902282715,-1.2075737714767456,3542.765625,4096.0,257.0,0.7109375,2556.2265625,3576.0,246.0,3542.765625,4096.0,257.0,0.7109375,0.0,1478.25,5691.0,225.0,0.0,3,41,24.9296875,0.75,0.25,1.0,8,0.9012898802757263,8.0,8,8,7.857382297515869e-05,2.62383970618248,39.72306482307613,29.315164709230885,0.0,0.0,0.0,39.72306482307613,0.0,259,4096,41.8455463424325,0.0001019015908241272,4.421375116333365,0.004756025969982147,60.55264967121184,106.8646801803261,8.428096771240234e-05,7.400186668506041e-06,0.09227771899256076,0.09421750715152226,642690,106.8646801803261,3007.0271997984228,
19,True,43136,0.09556209295988083,0.0013749905483564362,-8.644985393857496e-05,3.9596275200892705e-06,0.0015354115748777986,-0.04969500791048631,-0.04815959633560851,1.0,2696.0,1.0,0.0,1.0547936838120222,1.1164020597934723,6959161.84375,0.35974127193912864,0.35974127193912864,0.14144198156664645,-0.04969500791048631,0.42601639500467,0.0013749905483564362,-8.644985393857496e-05,3.9596275200892705e-06,0.15481445682235062,-0.9492995906621218,0.0,0.0,0.2,0.2,0.2,3.0,0.46875,0.17478912811130481,241.24926805496216,247.677734375,157.96859741210938,5e-06,19,0,0.12730370461940765,0.971875011920929,0.0,0.12730370461940765,0.971875011920929,0.0,-0.07064607739448547,2.4748666286468506,-2.4720284938812256,-0.07064607739448547,2.4748666286468506,-2.4720284938812256,3097.765625,4096.0,134.0,0.640625,2279.0625,3636.0,123.0,3097.765625,4096.0,134.0,0.640625,0.0,1149.8125,4390.0,216.0,0.0,3,41,21.78125,0.75,0.25,1.0625,7,1.0184297561645508,8.0,8,8,3.672018647193909e-05,1.3380256667733192,39.75373997539282,24.653468451389926,0.0,0.0,0.0,39.75373997539282,0.0,216,4096,41.80790430493653,0.00015289336442947388,3.808759791776538,0.003987094387412071,50.95297692716122,96.61562465876341,3.915466368198395e-05,7.333396581530047e-06,0.10543865867267367,0.09371696541625046,543690,96.61562465876341,2813.67533419288,
20,True,32312,0.09620047360658646,0.0004883109504589811,0.00011027924921336307,0.0,0.0012787125742761418,-0.0019232893537264317,-0.0006445767867262475,1.0,2019.5,1.0,0.0,1.113845206797123,1.113845206797123,7566897.6875,0.014090151409618556,0.014090151409618556,0.078559673244181,-0.0019232893537264317,0.1669477822396135,0.0004883109504589811,0.00011027924921336307,0.0,0.04909570096060634,-0.974573191255331,0.0,0.0,0.2,0.2,0.2,3.0,0.2802734375,0.17743730023497606,241.24926805496216,247.677734375,157.82426834106445,5e-06,20,0,0.08399458974599838,0.9265305995941162,0.0,0.08399458974599838,0.9265305995941162,0.0,-0.00671791099011898,0.9585901498794556,-0.934964656829834,-0.00671791099011898,0.9585901498794556,-0.934964656829834,3615.6015625,4096.0,327.0,0.78125,2604.640625,3538.0,160.0,3615.6015625,4096.0,327.0,0.78125,0.0,1103.3125,3252.0,220.0,0.0,3,41,22.5625,0.875,0.125,0.75,8,0.6719567179679871,8.0,8,8,7.36769288778305e-05,1.6862107384949923,41.2683801651001,29.568428831087658,0.0,0.0,0.0,41.2683801651001,0.0,248,4096,43.49075335264206,0.0001000184565782547,4.112303597852588,0.0031844675540924072,55.24667933769524,102.89144900813699,4.07882034778595e-05,5.272113973011546e-06,0.0939737149390382,0.09146483207983702,604021,102.89144900813699,2935.234199842166,
21,True,45896,0.0996134951710701,0.001817699521780014,5.9495693662370286e-05,2.458330300214584e-06,0.003877604380249977,-0.013496870640665293,-0.009619266318622977,1.0,2868.5,1.0,0.0,0.6939141098409891,0.8644137606024742,5391610.8125,0.0994228906929493,0.0994228906929493,0.10707181196947782,-0.013496870640665293,0.16243349700734436,0.001817699521780014,5.9495693662370286e-05,2.458330300214584e-06,0.041326941922307014,-0.6139737367630005,0.0,0.0,0.2,0.2,0.2,3.0,0.68359375,0.17675727752707865,241.24926805496216,247.677734375,158.0019073486328,5e-06,21,0,0.1353338211774826,0.9549999833106995,0.0,0.1353338211774826,0.9549999833106995,0.0,-0.09497722238302231,2.4748663902282715,-1.2076117992401123,-0.09497722238302231,2.4748663902282715,-1.2076117992401123,3501.0390625,4096.0,207.0,0.71875,2479.390625,3526.0,196.0,3501.0390625,4096.0,207.0,0.71875,0.0,1373.1875,5724.0,258.0,0.0,3,41,22.75,0.625,0.375,1.25,5,1.0826705694198608,8.0,8,8,7.184408605098724e-05,2.102595005184412,40.524090429767966,27.773681851744186,0.0,0.0,0.0,40.524090429767966,0.0,307,4096,42.77800353243947,9.206123650074005e-05,4.33169823512435,0.0030758529901504517,58.607521602883935,105.75852076523006,3.945641219615936e-05,4.9300337555965636e-06,0.09545827585212308,0.09393721376129215,623901,105.75852076523006,2949.6488580101163,
22,True,36896,0.09919807314872742,0.0010964940156554803,0.00012435859315473863,1.2748337212542538e-06,-0.0023355119046755135,0.0,-0.0023355119046755135,1.0,2306.0,1.0,0.0,0.8848461955785751,0.8848461955785751,6546535.8125,0.0,0.0,0.08958379213173051,0.0,0.0,0.0010964940156554803,0.00012435859315473863,1.2748337212542538e-06,0.0,-0.7781542465090752,0.0,0.0,0.2,0.2,0.2,3.0,0.3837890625,0.17497050923935775,241.24926805496216,247.677734375,158.2027931213379,5e-06,22,0,0.13575145602226257,0.9912499785423279,0.0,0.13575145602226257,0.9912499785423279,0.0,-0.033818598836660385,2.4748666286468506,-2.473823070526123,-0.033818598836660385,2.4748666286468506,-2.473823070526123,3301.859375,4096.0,184.0,0.6171875,2403.8359375,3660.0,173.0,3301.859375,4096.0,184.0,0.6171875,0.0,1121.875,3804.0,218.0,0.0,3,41,21.828125,0.75,0.25,1.25,8,1.0860117673873901,8.0,8,8,3.332272171974182e-05,1.835598237812519,41.10307834111154,26.026420650203363,0.0,0.0,0.0,41.10307834111154,0.0,1219,4096,43.516543397679925,9.816698729991913e-05,3.9197701271623373,0.0031508151441812515,52.65001110546291,100.12808588892221,3.980100154876709e-05,5.564471378079979e-06,0.10296410497323934,0.09298212254469483,566238,100.12808588892221,2827.5682840285194,
23,True,86680,0.09031383693218231,0.0003646993063739501,0.00022388746668866588,2.771794129330374e-06,-0.0004000434710178524,-0.007233283919049427,-0.0076333272736519575,1.0,5417.5,1.0,0.0,1.047800051048398,1.137440025806427,8412559.34375,0.05298323486931622,0.05298323486931622,0.20012628326102333,-0.007233283919049427,0.2033295319335784,0.0003646993063739501,0.00022388746668866588,2.771794129330374e-06,0.021413986338302493,-0.9403430745005608,0.0,0.0,0.2,0.2,0.2,3.0,0.240234375,0.1808586096354345,241.24926805496216,247.677734375,158.32063674926758,5e-06,23,0,0.028789062052965164,0.9279999732971191,0.0,0.028789062052965164,0.9279999732971191,0.0,-0.013574659824371338,0.9491029381752014,-0.9353956580162048,-0.013574659824371338,0.9491029381752014,-0.9353956580162048,3500.2734375,4096.0,202.0,0.6796875,2395.3828125,3573.0,191.0,3500.2734375,4096.0,202.0,0.6796875,0.0,2261.9375,4452.0,215.0,0.0,3,41,26.1171875,0.9375,0.0625,0.25,4,0.2303124964237213,8.0,8,8,3.222562372684479e-05,2.1388966534286737,43.17759103886783,28.518789604248013,0.0,0.0,0.0,43.17759103886783,0.0,425,4096,45.528211085125804,9.73772257566452e-05,5.096908612176776,0.003144610673189163,70.11844482086599,120.79487895779312,4.190579056739807e-05,4.263514673579292e-06,0.10161753230244469,0.09506773634369672,737563,120.79487895779312,3052.956409922442,
24,True,61248,0.10220986604690552,0.001655437446970609,0.0001256658371744379,1.3360894513425592e-05,-0.002531732250645291,-0.02802273021370638,-0.030554462253348902,1.0,3828.0,1.0,0.0,1.0515291467308998,1.0515291467308998,9107448.5625,0.2065959374886006,0.2065959374886006,0.1798773750796332,-0.02802273021370638,0.31357061063900177,0.001655437446970609,0.0001256658371744379,1.3360894513425592e-05,0.1087435174267739,-0.9260772466659546,0.0,0.0,0.2,0.2,0.2,3.0,0.537109375,0.17704018555733114,241.24926805496216,247.677734375,158.23261260986328,5e-06,24,0,0.16061463952064514,0.9673469662666321,0.0,0.16061463952064514,0.9673469662666321,0.0,-0.058075275272130966,0.9354125261306763,-1.6020848751068115,-0.058075275272130966,0.9354125261306763,-1.6020848751068115,3175.484375,4096.0,169.0,0.6328125,2224.328125,3560.0,158.0,3175.484375,4096.0,169.0,0.6328125,0.0,1707.75,3876.0,270.0,0.0,3,41,21.390625,0.75,0.25,1.4375,8,1.2849171161651611,8.0,8,8,3.436766564846039e-05,1.7813906464725733,39.47254745475948,24.543544608866796,0.0,0.0,0.0,39.47254745475948,0.0,483,4096,41.68450594879687,0.00010295584797859192,4.3100918885320425,0.0031025931239128113,58.419251853600144,104.45964031480253,3.671273589134216e-05,4.963720132841021e-06,0.1025544969733871,0.09346272778607952,625054,104.45964031480253,2991.844496670291,
25,True,56424,0.0982612818479538,0.0018077749555232003,3.283463945535914e-05,0.0,-0.0038607133756158873,-0.00850099720992148,-0.012361710629193112,1.0,3526.5,1.0,0.0,0.8371398821473122,0.8371398821473122,6477232.21875,0.06102676363661885,0.06102676363661885,0.15885800991915536,-0.00850099720992148,0.20163061703959487,0.0018077749555232003,3.283463945535914e-05,0.0,0.033326591830700636,-0.7487838193774223,0.0,0.0,0.2,0.2,0.2,3.0,0.5390625,0.17643709924654422,241.24926805496216,247.677734375,158.3260383605957,5e-06,25,0,0.2078925371170044,0.9632652997970581,0.0,0.2078925371170044,0.9632652997970581,0.0,-0.04573259875178337,1.218940258026123,-2.4748666286468506,-0.04573259875178337,1.218940258026123,-2.4748666286468506,3245.5625,4096.0,248.0,0.65625,2366.3046875,3656.0,147.0,3245.5625,4096.0,248.0,0.65625,0.0,1606.625,4003.0,215.0,0.0,3,41,22.671875,0.6875,0.3125,1.875,8,1.6631402969360352,8.0,8,8,7.206201553344727e-05,1.6253541801124811,42.698244681581855,26.029505770857213,0.0,0.0,0.0,42.698244681581855,0.0,259,4096,44.71790935099125,0.00011218152940273285,4.288036908954382,0.0032398272305727005,58.49575337022543,107.54497210495174,3.8329511880874634e-05,5.216441087416597e-06,0.10764194705990691,0.09418392698239426,621080,107.54497210495174,2887.53619924647,
26,True,41416,0.09689149260520935,0.002253997230582172,0.0001218154195612442,1.0907926025538472e-05,0.0021156074799364433,-0.020951334736309946,-0.018835726950783283,1.0,2588.5,1.0,0.0,1.0940843522548676,1.0940843522548676,7392375.625,0.15394689934328198,0.15394689934328198,0.12450039100032971,-0.020951334736309946,0.3510513859052815,0.002253997230582172,0.0001218154195612442,1.0907926025538472e-05,0.12479249201714993,-0.97770831361413,0.0,0.0,0.2,0.2,0.2,3.0,0.673828125,0.17423889339564097,241.24926805496216,247.677734375,158.39704132080078,5e-06,26,0,0.30876466631889343,0.995312511920929,0.0,0.30876466631889343,0.995312511920929,0.0,-0.05517757683992386,0.8829032182693481,-2.4748668670654297,-0.05517757683992386,0.8829032182693481,-2.4748668670654297,2823.265625,4096.0,320.0,0.546875,1963.6015625,3485.0,158.0,2823.265625,4096.0,320.0,0.546875,0.0,1277.5625,3868.0,219.0,0.0,3,41,19.6953125,0.625,0.375,2.75,8,2.4701170921325684,8.0,8,8,6.832368671894073e-05,1.6959720682352781,38.61654574982822,21.26036309429037,0.0,0.0,0.0,38.61654574982822,0.0,242,4096,40.80156653188169,9.65408980846405e-05,3.689044836908579,0.0030845720320940018,49.42334905639291,93.9555948227644,3.818422555923462e-05,5.876427459571812e-06,0.11290550761773459,0.09415657099822236,524906,93.9555948227644,2793.3727682218937,
27,True,51952,0.09041565656661987,0.00047495558374066604,-6.227673108583076e-05,3.8021657928766217e-06,0.001547901367302984,-0.030144714983180165,-0.02859681349946186,1.0,3247.0,1.0,0.0,1.0450329445302486,1.0450329445302486,7586835.3125,0.21987831592559814,0.21987831592559814,0.11656195611395745,-0.030144714983180165,0.37003484016521965,0.00047495558374066604,-6.227673108583076e-05,3.8021657928766217e-06,0.09654255025088787,-0.9319143705070019,0.0,0.0,0.2,0.2,0.2,3.0,0.2548828125,0.17805971338448023,241.24926805496216,247.677734375,158.5735206604004,5e-06,27,0,0.06852838397026062,0.9853061437606812,0.0,0.06852838397026062,0.9853061437606812,0.0,-0.028215058147907257,0.9432751536369324,-1.2075666189193726,-0.028215058147907257,0.9432751536369324,-1.2075666189193726,3731.9453125,4096.0,186.0,0.8203125,2718.5390625,3683.0,175.0,3731.9453125,4096.0,186.0,0.8203125,0.0,1328.0,3673.0,214.0,0.0,3,41,24.0234375,0.875,0.125,0.5625,5,0.548227071762085,8.0,8,8,3.348104655742645e-05,1.862139269709587,43.07188287563622,31.371584634674946,0.0,0.0,0.0,43.07188287563622,0.0,400,4096,45.17184121534228,0.00010920315980911255,4.384422788396478,0.003161368891596794,59.53028590045869,109.13191966712475,4.477985203266144e-05,4.88111885410816e-06,0.09456328534955229,0.091914107737174,647673,109.13191966712475,2967.385719849603,
28,True,22288,0.10177536308765411,0.00223514776371303,0.0001314278016479875,1.0772067753350711e-05,-0.002629233815241605,-0.04479321837425232,-0.0474224524514284,1.0,1393.0,1.0,0.0,0.663946982473135,0.663946982473135,4919887.65625,0.3253116253763437,0.3253116253763437,0.08246895240113802,-0.04479321837425232,0.37891575150829826,0.00223514776371303,0.0001314278016479875,1.0772067753350711e-05,0.16875874996185303,-0.5868603251874447,0.0,0.0,0.2,0.2,0.2,3.0,0.654296875,0.17223696302230218,241.24926805496216,247.677734375,158.38782501220703,5e-06,28,0,0.1553601324558258,0.9755101799964905,0.0,0.1553601324558258,0.9755101799964905,0.0,-0.07619859278202057,2.4748663902282715,-1.6200106143951416,-0.07619859278202057,2.4748663902282715,-1.6200106143951416,3285.4296875,4096.0,173.0,0.6328125,2417.1640625,3541.0,162.0,3285.4296875,4096.0,173.0,0.6328125,0.0,800.125,2542.0,257.0,0.0,3,41,20.7421875,0.625,0.375,1.4375,6,1.2428810596466064,8.0,8,8,7.129460573196411e-05,1.6487762238830328,39.618697391822934,26.422858428573818,0.0,0.0,0.0,39.618697391822934,0.0,453,4096,42.05055584385991,0.00010080449283123016,3.5545991249382496,0.0032320283353328705,47.93088445067406,93.58321965485811,3.914162516593933e-05,6.180365532015181e-06,0.09999299902234038,0.09165463772069286,522951,93.58321965485811,2794.0425747729255,
