step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1178,0.008503822609782219,0.00020046947611263022,-0.00015595502281939844,0.0,0.006491123058367521,1.4912109375,0.28792802150266994,166.34705781936646,170.1953125,176.68142700195312,5e-06,1178,23,0.8610888719558716,0.9938775300979614,0.0,0.8610888719558716,0.9938775300979614,0.0,-0.03644886612892151,1.7202224731445312,-0.5391850471496582,-0.03644886612892151,1.7202224731445312,-0.5391850471496582,702.71875,3032.0,154.0,0.0,38.0390625,170.0,12.0,702.71875,3032.0,154.0,0.0,0.0,236.0625,342.0,160.0,0.0,4,42,11.375,0.0625,0.9375,7.5,8,6.888711929321289,8.0,8,8,3.223121166229248e-05,0.11499657109379768,1.6960510592907667,0.3829863093124004,0.0,0.0,0.0,1.6960510592907667,0.0,260,3023,5.887951239943504,8.981116116046906e-05,0.9180641323328018,0.003063604235649109,5.94830128736794,12.7809900008142,3.869272768497467e-05,0.06545950148912154,0.049501525310142305,2.5495191868189382e-05,120164,12.7809900008142,4700.887802601562,
1179,0.012842073105275631,0.00055035204422893,-1.756493873372733e-05,0.0,0.003611308377003297,1.859375,0.2809568646666029,166.34705781936646,170.1953125,176.81870651245117,5e-06,1179,23,0.8814953565597534,0.9877551198005676,0.0,0.8814953565597534,0.9877551198005676,0.0,-0.030755221843719482,0.3535524606704712,-2.4748661518096924,-0.030755221843719482,0.3535524606704712,-2.4748661518096924,576.5078125,1984.0,69.0,0.0,42.09375,169.0,12.0,576.5078125,1984.0,69.0,0.0,0.0,244.875,439.0,160.0,0.0,4,42,12.3125,0.0625,0.9375,7.4375,8,7.0519633293151855,8.0,8,8,2.9668211936950684e-05,0.11110147088766098,1.6664035227149725,0.4286065993946977,0.0,0.0,0.0,1.6664035227149725,0.0,221,1984,5.485106974840164,8.313916623592377e-05,0.8363966047763824,0.003002788871526718,5.216305673122406,11.56385963410139,5.124881863594055e-05,0.0743309931137122,0.04961436671316859,2.8560724307586464e-05,105137,11.56385963410139,4545.930309027399,
1180,0.0015393056673929095,0.00012135922588640824,0.00014358169548245314,0.0,-0.005030137952417135,3.7734375,0.25890336382289997,166.34705781936646,170.1953125,176.87986755371094,5e-06,1180,23,0.9500463604927063,0.9959183931350708,0.8740000128746033,0.9500463604927063,0.9959183931350708,0.8740000128746033,0.008143088780343533,0.35292956233024597,-2.4711484909057617,0.008143088780343533,0.35292956233024597,-2.4711484909057617,325.2109375,1162.0,86.0,0.0,22.7421875,98.0,12.0,325.2109375,1162.0,86.0,0.0,0.0,259.25,404.0,174.0,0.0,4,22,6.28125,0.0,1.0,8.0,8,7.600370407104492,8.0,8,8,3.438815474510193e-05,0.11448327638208866,0.9198638405650854,0.23426827009825502,0.0,0.0,0.0,0.9198638405650854,0.0,221,1162,4.3228096682578325,8.83154571056366e-05,0.6607289202511311,0.0030025094747543335,3.988167131319642,8.997842462733388,4.081614315509796e-05,0.10384629370979971,0.05330990270574704,4.0134598852499415e-05,74811,8.997842462733388,4157.163248292398,
1181,0.014882835559546947,0.0008918903477024287,9.679246178606604e-05,0.0,-0.0045952636282891035,1.779296875,0.28036863617767466,166.34705781936646,170.1953125,176.34989166259766,5e-06,1181,23,0.8365983963012695,0.996874988079071,0.0,0.8365983963012695,0.996874988079071,0.0,0.005982332397252321,2.4748661518096924,-1.3475544452667236,0.005982332397252321,2.4748661518096924,-1.3475544452667236,521.9375,2072.0,69.0,0.0,37.625,172.0,12.0,521.9375,2072.0,69.0,0.0,0.0,272.4375,554.0,177.0,0.0,4,42,10.890625,0.0625,0.9375,7.0625,8,6.6927876472473145,8.0,8,8,4.7748908400535583e-05,0.11031363718211651,1.8396155461668968,0.41896186071971897,0.0,0.0,0.0,1.8396155461668968,0.0,177,2072,19.455503664910793,8.807331323623657e-05,0.8135626241564751,0.0030575841665267944,5.087073791772127,25.382365006953478,4.1697174310684204e-05,0.29121517879461734,0.05003023005283366,3.007065466686462e-05,101680,25.382365006953478,2002.9654441606376,
1182,0.016347946599125862,0.0,0.000988313477769509,0.0,-0.0031490228793700226,0.00034046173095703125,0.2661593391549167,166.34705781936646,170.1953125,176.3492546081543,5e-06,1182,23,0.8928911089897156,0.9959183931350708,0.0,0.8928911089897156,0.9959183931350708,0.0,0.007793718483299017,0.0560341477394104,-0.0560341477394104,0.007793718483299017,0.0560341477394104,-0.0560341477394104,418.171875,1149.0,102.0,0.0,26.0625,104.0,12.0,418.171875,1149.0,102.0,0.0,0.0,232.75,342.0,160.0,0.0,4,42,8.625,0.0625,0.9375,7.5,8,7.143127918243408,8.0,8,8,5.229189991950989e-05,0.10921134613454342,1.145221145823598,0.268707572366111,0.0,0.0,0.0,1.145221145823598,0.0,160,1098,4.758977407589555,8.840300142765045e-05,0.7063060607761145,0.0030795298516750336,4.313835270702839,9.80485387891531,4.476122558116913e-05,0.08890964031666022,0.0517755499496248,3.69611590733699e-05,83318,9.80485387891531,4248.8139562778115,
1183,0.013726349920034409,0.0,-1.0180816389038227e-05,0.0,-0.001967899032024434,2.296875,0.2860737752194938,166.34705781936646,170.1953125,176.4954948425293,5e-06,1183,23,0.8418922424316406,0.9906250238418579,0.0,0.8418922424316406,0.9906250238418579,0.0,0.009956679306924343,0.9354124665260315,-0.9354124665260315,0.009956679306924343,0.9354124665260315,-0.9354124665260315,595.46875,2419.0,112.0,0.0,40.9609375,200.0,12.0,595.46875,2419.0,112.0,0.0,0.0,260.3125,353.0,174.0,0.0,4,42,11.171875,0.0625,0.9375,7.25,8,6.735137939453125,8.0,8,8,3.097951412200928e-05,0.11871844716370106,1.982990464195609,0.4080040777771501,0.0,0.0,0.0,1.982990464195609,0.0,266,2419,6.370544176548719,9.03196632862091e-05,0.8578699063509703,0.0029854383319616318,5.395009895786643,12.655943678691983,4.545040428638458e-05,0.08358100467788926,0.04925150534769621,2.72543210878367e-05,109540,12.655943678691983,4327.610914720868,
1184,0.012656782753765583,0.0006998814060352743,7.530892617069185e-05,0.0,-0.0007869246765039861,5.09375,0.2752640705914429,166.34705781936646,170.1953125,176.6963233947754,5e-06,1184,23,0.8753965497016907,0.9921875,0.0,0.8753965497016907,0.9921875,0.0,-0.007521430030465126,1.6201814413070679,-2.474745750427246,-0.007521430030465126,1.6201814413070679,-2.474745750427246,522.765625,1344.0,102.0,0.0,30.328125,104.0,13.0,522.765625,1344.0,102.0,0.0,0.0,233.125,358.0,174.0,0.0,4,42,9.359375,0.0,1.0,7.625,8,7.003171920776367,8.0,8,8,3.0001625418663025e-05,0.12012551911175251,1.1327041201293468,0.3114475200272864,0.0,0.0,0.0,1.1327041201293468,0.0,177,1234,5.218470500782132,8.384883403778076e-05,0.787743428722024,0.00295305997133255,4.87110691331327,10.903483178466558,4.055723547935486e-05,0.07798772305918242,0.050345276818666615,3.052132181958937e-05,96754,10.903483178466558,4436.839054838954,
1185,0.009741390123963356,0.00010032102727564052,0.00015425657386458624,0.0,0.001969796638150001,2.125,0.26800056891343127,166.34705781936646,170.1953125,176.80608367919922,5e-06,1185,23,0.9344124794006348,0.995312511920929,0.0,0.9344124794006348,0.995312511920929,0.0,-0.016511866822838783,0.959210216999054,-0.9353617429733276,-0.016511866822838783,0.959210216999054,-0.9353617429733276,393.3203125,2243.0,69.0,0.0,25.734375,179.0,12.0,393.3203125,2243.0,69.0,0.0,0.0,276.1875,472.0,160.0,0.0,4,42,7.25,0.0,1.0,7.75,8,7.475299835205078,8.0,8,8,2.9092654585838318e-05,0.10326846316456795,1.7240877728909254,0.2520857531490037,0.0,0.0,0.0,1.7240877728909254,0.0,221,2148,17.280839813873172,8.620880544185638e-05,0.7447371203452349,0.002932857722043991,4.4650420807302,22.516763666644692,3.770366311073303e-05,0.34324838243863687,0.05210266497928982,3.422357517817416e-05,85697,22.516763666644692,1902.959973927062,
1186,0.0019337827106937766,9.084302291739732e-05,8.361890178321119e-05,0.0,-0.004183789060334675,0.4755859375,0.28190866333444575,166.34705781936646,170.1953125,176.9555778503418,5e-06,1186,23,0.9449889659881592,0.9938775300979614,0.7890625,0.9449889659881592,0.9938775300979614,0.7890625,0.022190243005752563,0.35336220264434814,-2.4737319946289062,0.022190243005752563,0.35336220264434814,-2.4737319946289062,514.875,997.0,116.0,0.0,30.765625,70.0,12.0,514.875,997.0,116.0,0.0,0.0,294.25,500.0,180.0,0.0,4,16,8.125,0.0,1.0,8.0,8,7.559911727905273,8.0,8,8,2.9684975743293762e-05,0.10078427754342556,0.7340519800782204,0.30603247735416517,0.0,0.0,0.0,0.7340519800782204,0.0,210,785,4.917948951944709,8.83694738149643e-05,0.8244861327111721,0.0030305441468954086,5.082751594483852,10.851513870060444,3.639794886112213e-05,0.07462292048957132,0.04907646758152955,2.9261394898959222e-05,103568,10.851513870060444,4772.053062833302,
1187,0.00668704928830266,0.0007150810852181166,-0.0003608930687164502,0.0001515955591457896,0.011274593765847385,8.4375,0.2696084608098609,166.34705781936646,170.1953125,176.32244491577148,5e-06,1187,23,0.9244194030761719,0.996874988079071,0.0,0.9244194030761719,0.996874988079071,0.0,-0.07711875438690186,0.5399639010429382,-2.474851131439209,-0.07711875438690186,0.5399639010429382,-2.474851131439209,508.4609375,3537.0,86.0,0.0,31.390625,169.0,12.0,508.4609375,3537.0,86.0,0.0,0.0,256.1875,342.0,174.0,0.0,4,42,8.625,0.0,1.0,7.9375,8,7.395355224609375,8.0,8,8,3.0487775802612305e-05,0.10833334177732468,1.61990000680089,0.3069591870007571,0.0,0.0,0.0,1.61990000680089,0.0,178,3537,5.716817431151867,8.624792098999023e-05,0.8068657349795103,0.00293603353202343,5.102050157263875,11.66567718423903,3.666244447231293e-05,0.08783887391718063,0.05212822638328352,2.9997788322078467e-05,97875,11.66567718423903,4194.998646638126,
1188,0.09975115954875946,0.0004429348700796254,2.564190965870239e-05,0.0,0.007467744799214415,2.3203125,0.2862306126362698,166.34705781936646,170.1953125,176.3652000427246,5e-06,1188,23,0.885789155960083,0.9909999966621399,0.0,0.885789155960083,0.9909999966621399,0.0,-0.051754701882600784,0.5400389432907104,-1.6201115846633911,-0.051754701882600784,0.5400389432907104,-1.6201115846633911,604.015625,2687.0,69.0,0.0,43.15625,528.0,12.0,604.015625,2687.0,69.0,0.0,0.0,257.9375,559.0,178.0,0.0,4,42,10.75,0.0625,0.9375,7.5,8,7.086313247680664,8.0,8,8,2.8772279620170593e-05,0.10719770938158035,4.650993645191193,0.4412810341164004,0.0,0.0,0.0,4.650993645191193,0.0,325,985,6.834409959614277,8.861534297466278e-05,0.8790049273520708,0.0029908139258623123,5.490365855395794,13.229731054976583,4.507973790168762e-05,0.08839809037967608,0.04976312748478015,2.710789382636012e-05,110330,13.229731054976583,4169.774863204704,
1189,0.0069651235826313496,0.00021138669399078935,6.793387183279265e-05,0.0,0.019438713959516463,4.296875,0.2823940380678673,166.34705781936646,170.1953125,176.34894943237305,5e-06,1189,23,0.915417492389679,0.9979591965675354,0.0,0.915417492389679,0.9979591965675354,0.0,-0.10128551721572876,0.724463164806366,-2.4748637676239014,-0.10128551721572876,0.724463164806366,-2.4748637676239014,652.8515625,2460.0,160.0,0.0,36.7734375,160.0,13.0,652.8515625,2460.0,160.0,0.0,0.0,215.3125,284.0,174.0,0.0,4,42,10.0625,0.0,1.0,7.9375,8,7.323339939117432,8.0,8,8,5.660206079483032e-05,0.12262330017983913,1.524655656889081,0.36387224872305524,0.0,0.0,0.0,1.524655656889081,0.0,212,2460,5.8740287981927395,8.826889097690582e-05,0.8667383268475533,0.002962552011013031,5.508844343945384,12.275351563468575,3.7103891372680664e-05,0.07029293122949488,0.04957340242020593,2.6659635644661696e-05,111125,12.275351563468575,4526.346941081011,
1190,0.010047486051917076,0.0016228381282417104,-0.0021109429972057114,0.0,0.007071084808558226,15.90625,0.28940680925761497,166.34705781936646,170.1953125,176.7242546081543,5e-06,1190,23,0.889153003692627,0.9944897890090942,0.0,0.889153003692627,0.9944897890090942,0.0,-0.11324896663427353,0.7245674133300781,-2.47467303276062,-0.11324896663427353,0.7245674133300781,-2.47467303276062,693.46875,2688.0,69.0,0.0,46.0,160.0,12.0,693.46875,2688.0,69.0,0.0,0.0,287.25,527.0,160.0,0.0,4,42,12.734375,0.0625,0.9375,7.3125,8,7.113224029541016,8.0,8,8,4.315003752708435e-05,0.09994205087423325,1.6308450773358345,0.470677215125761,0.0,0.0,0.0,1.6308450773358345,0.0,217,2049,17.9727998431772,8.606724441051483e-05,0.9983656667172909,0.002969641238451004,6.14215474948287,25.145721409469843,4.10471111536026e-05,0.20247848050084719,0.048928996188086465,2.3656448064644905e-05,125532,25.145721409469843,2496.090646115343,
1191,0.000983135774731636,0.0,-3.5806961815154636e-05,0.0,0.0018324359771213494,0.019287109375,0.2655942621967986,166.34705781936646,170.1953125,176.85309600830078,5e-06,1191,23,0.9434881806373596,0.9984375238418579,0.7749999761581421,0.9434881806373596,0.9984375238418579,0.7749999761581421,-0.010721155442297459,0.10573447495698929,-0.0560341477394104,-0.010721155442297459,0.10573447495698929,-0.0560341477394104,370.25,1212.0,76.0,0.0,19.0625,50.0,12.0,370.25,1212.0,76.0,0.0,0.0,277.125,477.0,174.0,0.0,4,16,6.125,0.0,1.0,8.0,8,7.547905921936035,8.0,8,8,2.923235297203064e-05,0.11123195290565491,0.5428877118974924,0.1969271372508956,0.0,0.0,0.0,0.5428877118974924,0.0,298,894,4.54333733022213,8.634664118289948e-05,0.7192588876932859,0.0029610376805067062,4.321115516126156,9.60979206673801,3.7536025047302246e-05,0.09586717864243184,0.05214707853985031,3.573370438920045e-05,82864,9.60979206673801,4311.435639008978,
1192,0.004121558740735054,0.0,-0.0001696123528915905,0.0,-0.0014661498717032373,1.296875,0.27394598690692246,166.34705781936646,170.1953125,176.9752197265625,5e-06,1192,23,0.9657024145126343,0.9906250238418579,0.9142857193946838,0.9657024145126343,0.9906250238418579,0.9142857193946838,5.119130582897924e-05,0.10573447495698929,-0.10573447495698929,5.119130582897924e-05,0.10573447495698929,-0.10573447495698929,440.8125,1042.0,86.0,0.0,27.9375,78.0,12.0,440.8125,1042.0,86.0,0.0,0.0,267.75,440.0,174.0,0.0,4,16,7.5,0.0,1.0,8.0,8,7.725618362426758,8.0,8,8,2.7142465114593506e-05,0.10925278812646866,0.7826615273952484,0.2813433259143494,0.0,0.0,0.0,0.7826615273952484,0.0,174,912,5.268546374514699,8.53128731250763e-05,0.7455840446054935,0.0029630325734615326,4.556535378098488,10.598698740825057,3.79905104637146e-05,0.09337420910454237,0.05023965090079483,3.266993663955999e-05,90696,10.598698740825057,4278.638454485393,
1193,0.005275728181004524,0.00047984643606469035,0.00044254058033743604,0.0,-0.006278241751715541,2.388671875,0.2739266007714912,166.34705781936646,170.1953125,176.75313186645508,5e-06,1193,23,0.913577139377594,0.9889795780181885,0.7890625,0.913577139377594,0.9889795780181885,0.7890625,0.018443074077367783,0.5396474599838257,-1.6191071271896362,0.018443074077367783,0.5396474599838257,-1.6191071271896362,446.0390625,1375.0,148.0,0.0,23.203125,71.0,12.0,446.0390625,1375.0,148.0,0.0,0.0,286.6875,477.0,174.0,0.0,4,22,7.0,0.0,1.0,8.0,8,7.30861759185791,8.0,8,8,2.884678542613983e-05,0.11224221996963024,0.7111070621758699,0.2328231770079583,0.0,0.0,0.0,0.7111070621758699,0.0,174,1375,5.033889628946781,9.026750922203064e-05,0.7704323083162308,0.002931036055088043,4.750963244587183,10.593981904909015,4.1913241147994995e-05,0.0881699968288018,0.05065586843432794,3.125138401185686e-05,93789,10.593981904909015,4426.522569221129,
1194,0.011811906471848488,0.0007560641097370535,0.00012155461013207969,0.0,0.012663687113672495,5.109375,0.2798649376931219,166.34705781936646,170.1953125,176.54691696166992,5e-06,1194,23,0.8746587038040161,0.9979591965675354,0.0,0.8746587038040161,0.9979591965675354,0.0,-0.0709301233291626,1.2177672386169434,-1.708172082901001,-0.0709301233291626,1.2177672386169434,-1.708172082901001,548.0078125,2683.0,86.0,0.0,37.046875,200.0,12.0,548.0078125,2683.0,86.0,0.0,0.0,242.8125,363.0,174.0,0.0,4,42,9.96875,0.0625,0.9375,7.5,8,6.997269153594971,8.0,8,8,2.736411988735199e-05,0.10664967261254787,1.9547668285667896,0.37464146956335753,0.0,0.0,0.0,1.9547668285667896,0.0,221,2353,16.725423173978925,8.865073323249817e-05,0.8287281282246113,0.0030081644654273987,5.1278085224330425,22.708969509229064,3.901682794094086e-05,0.23844070388450958,0.050657530475999434,2.9717604005210163e-05,101225,22.708969509229064,2228.7449009709917,
1195,0.00576203316450119,8.411843737121671e-05,-6.85576391106224e-05,0.0,0.01174430816899985,4.05078125,0.26802305928152337,166.34705781936646,170.1953125,176.5901756286621,5e-06,1195,23,0.8713053464889526,0.9938775300979614,0.0,0.8713053464889526,0.9938775300979614,0.0,-0.0851631686091423,0.3535521924495697,-2.4748663902282715,-0.0851631686091423,0.3535521924495697,-2.4748663902282715,453.6875,2787.0,102.0,0.0,30.9375,181.0,13.0,453.6875,2787.0,102.0,0.0,0.0,238.875,392.0,167.0,0.0,4,42,9.515625,0.0625,0.9375,7.4375,8,6.970442771911621,8.0,8,8,2.4551525712013245e-05,0.1173553355038166,1.7423599008470774,0.31961902308103163,0.0,0.0,0.0,1.7423599008470774,0.0,218,2787,5.431626584380865,9.240768849849701e-05,0.7506917100399733,0.0029989201575517654,4.599277123808861,10.808212090283632,4.3686479330062866e-05,0.09353262474825845,0.05188246913420338,3.3829529798210515e-05,88648,10.808212090283632,4100.955794515394,
1196,0.002769294660538435,0.0008106993918772787,7.847935762583802e-06,0.0,0.003214128315448761,2.5849609375,0.27488182129210564,166.34705781936646,170.1953125,176.8904571533203,5e-06,1196,23,0.9405025243759155,0.9918367266654968,0.765999972820282,0.9405025243759155,0.9918367266654968,0.765999972820282,-0.035575076937675476,0.5400447249412537,-1.6201280355453491,-0.035575076937675476,0.5400447249412537,-1.6201280355453491,461.5625,1665.0,148.0,0.0,27.484375,97.0,12.0,461.5625,1665.0,148.0,0.0,0.0,278.0,472.0,160.0,0.0,4,26,7.71875,0.0,1.0,8.0,8,7.524021148681641,8.0,8,8,3.057904541492462e-05,0.11259499192237854,0.9767222218215466,0.2821155921992613,0.0,0.0,0.0,0.9767222218215466,0.0,218,1665,5.1522446889430285,9.18954610824585e-05,0.7741529271006584,0.00302322581410408,4.765196770429611,10.717483211308718,3.6383047699928284e-05,0.08720793312361254,0.05033800357506139,3.1936383568242205e-05,94664,10.717483211308718,4416.335352879948,
1197,0.016247551888227463,0.0012179230398032814,-3.736422513611615e-05,0.000160307165060658,0.007907725754193962,2.14453125,0.28976782334852746,166.34705781936646,170.1953125,176.97579956054688,5e-06,1197,23,0.8176387548446655,0.9921875,0.0,0.8176387548446655,0.9921875,0.0,-0.040288764983415604,2.4748663902282715,-2.4747724533081055,-0.040288764983415604,2.4748663902282715,-2.4747724533081055,710.4921875,2079.0,112.0,0.0,45.4375,161.0,12.0,710.4921875,2079.0,112.0,0.0,0.0,272.0,475.0,160.0,0.0,4,42,12.953125,0.0625,0.9375,7.0625,8,6.541110992431641,8.0,8,8,4.40254807472229e-05,0.10711559653282166,1.6285261865705252,0.4569533901376417,0.0,0.0,0.0,1.6285261865705252,0.0,178,1950,6.324398493394256,8.956342935562134e-05,0.9631720967590809,0.0030857697129249573,6.1365686897188425,13.457179883494973,3.883242607116699e-05,0.06954244409568912,0.04879625863531709,2.4537168019187155e-05,125759,13.457179883494973,4672.561453764972,
1198,0.011316560208797455,0.0012961213942617178,0.0004640014852981267,0.0,0.007406314747640863,6.453125,0.27302203284328674,166.34705781936646,170.1953125,176.97424697875977,5e-06,1198,23,0.9138099551200867,0.9921875,0.0,0.9138099551200867,0.9921875,0.0,-0.04119684174656868,1.2072627544403076,-0.9354124069213867,-0.04119684174656868,1.2072627544403076,-0.9354124069213867,466.8046875,1413.0,76.0,0.0,35.9921875,104.0,12.0,466.8046875,1413.0,76.0,0.0,0.0,250.1875,368.0,160.0,0.0,4,42,10.75,0.0,1.0,7.75,8,7.310479640960693,8.0,8,8,5.0982460379600525e-05,0.10678556375205517,1.1330064665526152,0.37949207035126165,0.0,0.0,0.0,1.1330064665526152,0.0,160,1220,4.673906542360783,8.208490908145905e-05,0.7651710361242294,0.0029809605330228806,4.6705317832529545,10.137172535061836,4.2164698243141174e-05,0.07822306810531678,0.050891111776115,3.248118259899625e-05,91775,10.137172535061836,4526.656702476663,
1199,0.003062909934669733,0.0010653408971847966,-0.00026332159404773847,0.0,-0.0007607970619574189,0.935546875,0.26754874245131,166.34705781936646,170.1953125,177.06912994384766,5e-06,1199,23,0.9431498646736145,0.9906250238418579,0.831250011920929,0.9431498646736145,0.9906250238418579,0.831250011920929,0.007133131381124258,0.0560341477394104,-0.0560341477394104,0.007133131381124258,0.0560341477394104,-0.0560341477394104,398.8984375,861.0,148.0,0.0,26.328125,59.0,12.0,398.8984375,861.0,148.0,0.0,0.0,245.625,477.0,167.0,0.0,4,20,7.8125,0.0,1.0,8.0,8,7.545198917388916,8.0,8,8,2.919137477874756e-05,0.11025611869990826,0.6006287671625614,0.27312252784031443,0.0,0.0,0.0,0.6006287671625614,0.0,254,825,17.572571460157633,8.687376976013184e-05,0.7073462158441544,0.0030325502157211304,4.245203549042344,22.550863582640886,3.655627369880676e-05,0.3441620764244821,0.05145763644459138,3.675862999213482e-05,82499,22.550863582640886,1829.1760689711623,
1200,0.0009273518808186054,0.0,-6.067531330700149e-07,0.0,-0.005787446832982823,0.00197601318359375,0.26920708032263974,166.34705781936646,170.1953125,176.65676879882812,5e-06,1200,23,0.9380097389221191,0.9917346835136414,0.859375,0.9380097389221191,0.9917346835136414,0.859375,0.01847212389111519,0.10573447495698929,-0.10573447495698929,0.01847212389111519,0.10573447495698929,-0.10573447495698929,423.0625,1056.0,116.0,0.0,23.8125,69.0,12.0,423.0625,1056.0,116.0,0.0,0.0,253.6875,481.0,160.0,0.0,4,18,6.875,0.0,1.0,8.0,8,7.504077911376953,8.0,8,8,2.7664005756378174e-05,0.10467905178666115,0.6931528244167566,0.23231380713696126,0.0,0.0,0.0,0.6931528244167566,0.0,216,1056,5.1134595554322,9.372271597385406e-05,0.7412764839828014,0.0029119402170181274,4.478875072672963,10.359103057533503,3.756023943424225e-05,0.09442789842355223,0.05170478242372741,3.3615859542599364e-05,86624,10.359103057533503,4181.056965979501,
