step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
372,True,9616,0.07413370907306671,0.0025768839150259737,0.0002110309114868869,9.441945735488844e-06,-0.004013687048427528,-0.03728967817733064,-0.011471622998215025,0.2,601.0,1.0,0.0,0.7913765832781792,0.7913765832781792,5131040.28125,0.26852618157863617,0.26852618157863617,0.17400519084266985,-0.007457935635466129,0.17140801516453194,0.0025768839150259737,0.0002110309114868869,9.441945735488844e-06,0.1438757018186152,-0.6952748484909534,0.0,0.0,0.2,0.2,0.2,3.0,1.1328125,0.153764666607059,188.79405784606934,198.16015625,280.21259689331055,5e-06,372,0,0.4051714241504669,0.9984375238418579,0.0,0.4051714241504669,0.9984375238418579,0.0,-0.07214795798063278,1.6201814413070679,-2.4748289585113525,-0.07214795798063278,1.6201814413070679,-2.4748289585113525,1455.6328125,4096.0,144.0,0.171875,935.5390625,3671.0,103.0,1455.6328125,4096.0,144.0,0.171875,0.0,533.8125,985.0,220.0,0.0,3,31,10.71875,0.5,0.5,3.3125,8,3.2413716316223145,8.0,8,8,5.511939525604248e-05,1.0553658362478018,35.22508196346462,8.991931000942714,4.3995678424835205e-06,0.18743446469306946,0.02646472597552929,35.22508196346462,0.012710580602288246,321,4096,144.0,4096.0,1455.6328125,103.0,3671.0,935.5390625,3.0,31.0,10.71875,37.4335825368762,8.911825716495514e-05,2.18034503236413,0.0030016228556632996,24.713392550125718,64.35849117673934,3.986619412899017e-05,0.20090908988721723,1.1787294886935741e-05,0.09704884978981154,254649,64.35849117673934,1978.3636575684368,
373,True,12312,0.07460854947566986,0.002426816961815348,0.00018743341706795036,1.4587826740353194e-05,-0.0016178225287148962,-0.02884647808969021,-0.007387118546830607,0.2,769.5,1.0,0.0,0.9526573494076729,0.9526573494076729,7096117.375,0.2095755694899708,0.2095755694899708,0.17530853547249975,-0.005769295617938042,0.20780490753360006,0.002426816961815348,0.00018743341706795036,1.4587826740353194e-05,0.22217851411551237,-0.8295118510723114,0.0,0.0,0.2,0.2,0.2,3.0,0.75,0.15154765306818896,188.79405784606934,198.16015625,280.1806983947754,5e-06,373,0,0.37666937708854675,0.9937499761581421,0.0,0.37666937708854675,0.9937499761581421,0.0,-0.07901386171579361,2.4748663902282715,-2.473957061767578,-0.07901386171579361,2.4748663902282715,-2.473957061767578,1269.140625,4096.0,127.0,0.078125,846.203125,3488.0,116.0,1269.140625,4096.0,127.0,0.078125,0.0,627.5625,979.0,252.0,0.0,3,31,9.9140625,0.5,0.5,3.375,8,3.013355255126953,8.0,8,8,2.641230821609497e-05,1.1961598247289658,33.621487403288484,8.13215851316636,5.029141902923584e-06,0.09701146557927132,0.01815188142063562,33.621487403288484,0.034211765974760056,934,4096,127.0,4096.0,1269.140625,116.0,3488.0,846.203125,3.0,31.0,9.9140625,36.174282466992736,8.551031351089478e-05,2.0665438175201416,0.003034379333257675,23.468158800154924,61.75064974091947,3.820285201072693e-05,0.22267948579250685,1.249857620236461e-05,0.09666509650855895,242778,61.75064974091947,1965.7930808711926,
374,True,6200,0.07305034250020981,0.0020957397427991964,-5.246870159680839e-05,1.1434330417614547e-05,-0.001557999181386549,-0.05010177311487496,-0.011578354155062698,0.2,387.5,1.0,0.0,0.7573465555906296,0.7573465555906296,4845743.34375,0.35950416326522827,0.35950416326522827,0.0688584825186546,-0.010020354622974993,0.2738353706460623,0.0020957397427991964,-5.246870159680839e-05,1.1434330417614547e-05,0.22124111279845238,-0.6727331206202507,0.0,0.0,0.2,0.2,0.2,3.0,0.896484375,0.1653704100421672,188.79405784606934,198.16015625,280.2876205444336,5e-06,374,0,0.31695556640625,0.995312511920929,0.0,0.31695556640625,0.995312511920929,0.0,-0.06301568448543549,1.6201813220977783,-2.4748668670654297,-0.06301568448543549,1.6201813220977783,-2.4748668670654297,2496.609375,4096.0,115.0,0.15625,1416.6875,3537.0,104.0,2496.609375,4096.0,115.0,0.15625,0.0,431.4375,977.0,214.0,0.0,3,31,19.4921875,0.625,0.375,2.5625,8,2.53564453125,8.0,8,8,2.9558315873146057e-05,1.0676207151263952,34.793826347216964,14.31112018157728,4.688277840614319e-06,0.21402716264128685,0.05465484819433186,34.793826347216964,0.009867915883660316,248,4096,115.0,4096.0,2496.609375,104.0,3537.0,1416.6875,3.0,31.0,19.4921875,37.05505399219692,8.891522884368896e-05,2.886494440957904,0.00305730476975441,34.250696340575814,74.22340802848339,4.034489393234253e-05,0.11595430675415068,8.157380852622561e-06,0.09138636660683533,374790,74.22340802848339,2524.7425977541584,
375,True,5688,0.07336783409118652,0.0022357442303473363,0.00013201207821111893,1.5786814628881984e-06,-0.0013946015060355421,-0.05975168396253139,-0.013344938295631437,0.2,355.5,1.0,0.0,0.7144948728382587,0.7144948728382587,5626561.375,0.43819635920226574,0.43819635920226574,0.08285854036854234,-0.011950336792506277,0.15902800317977564,0.0022357442303473363,0.00013201207821111893,1.5786814628881984e-06,0.1834258697926998,-0.6174313686788082,0.0,0.0,0.2,0.2,0.2,3.0,0.75390625,0.16207296075758537,188.79405784606934,198.16015625,280.32192611694336,5e-06,375,0,0.38166505098342896,0.991406261920929,0.0,0.38166505098342896,0.991406261920929,0.0,-0.07419627904891968,1.6235889196395874,-2.4748542308807373,-0.07419627904891968,1.6235889196395874,-2.4748542308807373,2229.4921875,4096.0,125.0,0.2265625,1374.546875,3421.0,110.0,2229.4921875,4096.0,125.0,0.2265625,0.0,430.3125,921.0,216.0,0.0,3,31,16.2890625,0.5,0.5,3.375,8,3.0533201694488525,8.0,8,8,3.0443072319030762e-05,1.1190321687608957,36.26355739496648,13.512148291280027,5.064532160758972e-06,0.2627888899296522,0.04338930449739564,36.26355739496648,0.008269095793366432,426,4096,125.0,4096.0,2229.4921875,110.0,3421.0,1374.546875,3.0,31.0,16.2890625,38.20131790265441,8.819252252578735e-05,2.691326515749097,0.0029399432241916656,31.65409929677844,72.57714808918536,3.846362233161926e-05,0.1338635756553812,8.635335724814339e-06,0.09297586846067304,340455,72.57714808918536,2345.469675810607,
376,True,9560,0.07760757952928543,0.00323452632255794,-0.0002744977427937556,2.0601225969585357e-06,1.1472954042801575e-05,-0.02880657312925905,-0.005749841811507395,0.2,597.5,1.0,0.0,0.9474672004580498,0.9474672004580498,7078860.375,0.21041236631572247,0.21041236631572247,0.16869550124944843,-0.00576131462585181,0.08889108720150106,0.00323452632255794,-0.0002744977427937556,2.0601225969585357e-06,0.10201169108040631,-0.8284764587879181,0.0,0.0,0.2,0.2,0.2,3.0,0.810546875,0.15209692381874862,188.79405784606934,198.16015625,280.55297088623047,5e-06,376,0,0.44649818539619446,0.9906250238418579,0.0,0.44649818539619446,0.9906250238418579,0.0,-0.042501404881477356,1.3479620218276978,-2.183298110961914,-0.042501404881477356,1.3479620218276978,-2.183298110961914,1310.546875,4096.0,112.0,0.0234375,762.4921875,2734.0,101.0,1310.546875,4096.0,112.0,0.0234375,0.0,512.0625,1004.0,216.0,0.0,3,31,11.109375,0.5,0.5,3.8125,8,3.5719854831695557,8.0,8,8,3.0625611543655396e-05,1.0163476578891277,25.33695607446134,7.294156920877867,5.193054676055908e-06,0.09839589521288872,0.02358296602324117,25.33695607446134,0.08123593218624592,256,3998,112.0,4096.0,1310.546875,101.0,2734.0,762.4921875,3.0,31.0,11.109375,27.80152278393507,9.12398099899292e-05,2.059934303164482,0.0030451733618974686,22.411755239591002,52.304928267374635,4.125945270061493e-05,0.1657318794869453,1.3052943332865262e-05,0.09606657367780999,233294,52.304928267374635,2230.1340210948906,
377,True,12976,0.08642177283763885,0.0012822237986256368,0.00011934838130400749,1.678150874795392e-05,0.0023382730141747743,-0.0010521826188778505,0.0021278364765748847,0.2,811.0,1.0,0.0,1.035891342908144,1.035891342908144,7019942.4375,0.007713438360951841,0.007713438360951841,0.23110758021700234,-0.0002104365237755701,0.08128737906172995,0.0012822237986256368,0.00011934838130400749,1.678150874795392e-05,0.05636309925466776,-0.9032620824873447,0.0,0.0,0.2,0.2,0.2,3.0,0.4716796875,0.14571364718440769,188.79405784606934,198.16015625,280.24747467041016,5e-06,377,0,0.15836180746555328,0.989062488079071,0.0,0.15836180746555328,0.989062488079071,0.0,-0.05502203106880188,2.4748661518096924,-0.9349926114082336,-0.05502203106880188,2.4748661518096924,-0.9349926114082336,925.25,4096.0,124.0,0.0546875,567.2578125,2418.0,113.0,925.25,4096.0,124.0,0.0546875,0.0,569.4375,965.0,219.0,0.0,3,31,7.6328125,0.75,0.25,1.3125,8,1.2668945789337158,8.0,8,8,5.716457962989807e-05,1.145976236090064,22.549055179581046,5.453357388236327,4.200264811515808e-06,0.14382014609873295,0.017848025367129594,22.549055179581046,0.0497512836009264,248,4037,124.0,4096.0,925.25,113.0,2418.0,567.2578125,3.0,31.0,7.6328125,24.884018916636705,9.015761315822601e-05,1.7644035331904888,0.002999167889356613,18.92096585407853,45.601079268381,4.051998257637024e-05,0.21011229158197706,1.5676185915516482e-05,0.09889695721345668,191320,45.601079268381,2097.757367473734,
378,True,9360,0.0767536535859108,0.0007953603399073472,0.00022421266888589253,7.383211141132051e-06,0.001637077288933142,-0.022966224336414598,-0.0029561676137745962,0.2,585.0,1.0,0.0,1.079540941864252,1.079540941864252,8179943.96875,0.16704557626508176,0.16704557626508176,0.13200427029226836,-0.004593244867282921,0.2842680383911762,0.0007953603399073472,0.00022421266888589253,7.383211141132051e-06,0.13380623795092106,-0.9344567693769932,0.0,0.0,0.2,0.2,0.2,3.0,0.4140625,0.1584472923497312,188.79405784606934,198.16015625,280.45180892944336,5e-06,378,0,0.3048778772354126,0.9981632828712463,0.0,0.3048778772354126,0.9981632828712463,0.0,-0.027651071548461914,1.2158758640289307,-1.6185039281845093,-0.027651071548461914,1.2158758640289307,-1.6185039281845093,1732.734375,4096.0,109.0,0.171875,1141.953125,3422.0,98.0,1732.734375,4096.0,109.0,0.171875,0.0,535.625,1022.0,256.0,0.0,3,31,13.8359375,0.625,0.375,2.5625,8,2.439023017883301,8.0,8,8,5.5303797125816345e-05,0.9873903915286064,33.5019053388387,11.086597747475025,5.2209943532943726e-06,0.0951531995087862,0.02419448636646848,33.5019053388387,0.03185202740132809,258,4096,109.0,4096.0,1732.734375,98.0,3422.0,1141.953125,3.0,31.0,13.8359375,35.76562809571624,8.757226169109344e-05,2.3867440950125456,0.002994576469063759,27.66653629951179,65.85033195279539,3.843754529953003e-05,0.16125897513736526,1.0313678212721746e-05,0.09528684794045734,290350,65.85033195279539,2204.620625209122,
379,True,15800,0.0690777450799942,0.0010627287902025273,-8.360460886081e-05,1.0907153637162992e-05,-0.0030564341868739575,-0.03598043823149055,-0.010252521722577512,0.2,987.5,1.0,0.0,1.0603464618325233,1.0603464618325233,7808911.21875,0.2604191438294947,0.2604191438294947,0.15228517525111457,-0.007196087646298111,0.20903517457966503,0.0010627287902025273,-8.360460886081e-05,1.0907153637162992e-05,0.20655981171876192,-0.9373509511351585,0.0,0.0,0.2,0.2,0.2,3.0,0.705078125,0.1652238239549184,188.79405784606934,198.16015625,280.63404846191406,5e-06,379,0,0.1337316483259201,0.9703124761581421,0.0,0.1337316483259201,0.9703124761581421,0.0,-0.04874651879072189,2.4748663902282715,-2.4748663902282715,-0.04874651879072189,2.4748663902282715,-2.4748663902282715,2231.8125,4096.0,120.0,0.1328125,1337.03125,3421.0,109.0,2231.8125,4096.0,120.0,0.1328125,0.0,601.625,1023.0,219.0,0.0,3,31,18.59375,0.6875,0.3125,1.1875,8,1.0698533058166504,8.0,8,8,5.593337118625641e-05,1.1514103151857853,32.48274284042418,13.17675887933001,5.127862095832825e-06,0.15987231396138668,0.043732269303291105,32.48274284042418,0.03805137798190117,1023,4096,120.0,4096.0,2231.8125,109.0,3421.0,1337.03125,3.0,31.0,18.59375,34.886449698358774,8.505769073963165e-05,2.7791476398706436,0.002996668219566345,33.28383247740567,70.98236125521362,5.711987614631653e-05,0.12212064780013013,8.262568158063155e-06,0.09177189940830945,362680,70.98236125521362,2554.719183657485,
380,True,9320,0.07609952241182327,0.001061036207829602,0.00013996027087159746,0.0,0.0016867641134012956,0.0,0.0016867641134012956,0.2,582.5,1.0,0.0,0.7505771033465862,0.7505771033465862,5935628.4375,0.0,0.0,0.13700570939041157,0.0,0.0,0.001061036207829602,0.00013996027087159746,0.0,0.0,-0.6576924026012421,0.0,0.0,0.2,0.2,0.2,3.0,0.240234375,0.16226903367218687,188.79405784606934,198.16015625,280.3803367614746,5e-06,380,0,0.16034309566020966,0.995312511920929,0.0,0.16034309566020966,0.995312511920929,0.0,-0.011480561457574368,0.7940199971199036,-1.2068134546279907,-0.011480561457574368,0.7940199971199036,-1.2068134546279907,2097.6328125,4096.0,96.0,0.203125,1163.0,2932.0,85.0,2097.6328125,4096.0,96.0,0.203125,0.0,514.125,1001.0,219.0,0.0,3,31,16.421875,0.8125,0.1875,1.3125,8,1.2827447652816772,8.0,8,8,7.123313844203949e-05,0.8560693487524986,28.436472736299038,11.452538653218653,4.6603381633758545e-06,0.18239379487931728,0.04426620388403535,28.436472736299038,0.039595089852809906,253,4096,96.0,4096.0,2097.6328125,85.0,2932.0,1163.0,3.0,31.0,16.421875,30.54847406409681,8.936598896980286e-05,2.6323672514408827,0.003049887716770172,31.241942193359137,64.45545444078743,4.061311483383179e-05,0.11377584875844723,9.123069403000769e-06,0.09345340989024734,334305,64.45545444078743,2593.302637460358,
381,True,11424,0.0745820552110672,0.002449472012813203,0.000223150051553489,1.825744129746454e-05,0.0009187267987726955,-0.051222956521087326,-0.009325864689344598,0.2,714.0,1.0,0.0,0.8736235164105892,0.8736235164105892,6521785.65625,0.37543077947339043,0.37543077947339043,0.16614410529639906,-0.010244591304217466,0.32374665064209834,0.002449472012813203,0.000223150051553489,1.825744129746454e-05,0.16060828720219433,-0.7618193589150906,0.0,0.0,0.2,0.2,0.2,3.0,0.5205078125,0.1591272338278833,188.79405784606934,198.16015625,280.56285095214844,5e-06,381,0,0.4663480222225189,0.9937499761581421,0.0,0.4663480222225189,0.9937499761581421,0.0,-0.03908200562000275,2.4748663902282715,-2.4711129665374756,-0.03908200562000275,2.4748663902282715,-2.4711129665374756,1813.7109375,4096.0,106.0,0.203125,1132.578125,3223.0,95.0,1813.7109375,4096.0,106.0,0.203125,0.0,533.75,864.0,221.0,0.0,3,31,13.796875,0.4375,0.5625,3.875,8,3.7307844161987305,8.0,8,8,2.954341471195221e-05,1.0073956027626991,31.30140762962401,11.143244560546009,5.414709448814392e-06,0.15529514476656914,0.03306751295167487,31.30140762962401,0.03065923973917961,221,4096,106.0,4096.0,1813.7109375,95.0,3223.0,1132.578125,3.0,31.0,13.796875,33.70547794923186,9.018927812576294e-05,2.431029474362731,0.0030878987163305283,28.17852899990976,64.34695293940604,3.730691969394684e-05,0.14518523378446238,1.0276724241053427e-05,0.09377994508664533,300475,64.34695293940604,2334.8036408417815,
382,True,5776,0.08082467317581177,0.0022498307153000496,-0.00013565475418886308,1.1335385579513968e-05,-0.0033653493810561486,-0.0018999285239260644,-0.003745334928680677,0.2,361.0,1.0,0.0,0.7151956222951412,0.7151956222951412,4582720.21875,0.014008537167683244,0.014008537167683244,0.10891908021276073,-0.0003799857047852129,0.016451605206324875,0.0022498307153000496,-0.00013565475418886308,1.1335385579513968e-05,0.08443708717823029,-0.6256843246519566,0.0,0.0,0.2,0.2,0.2,3.0,0.4921875,0.1529598594135962,188.79405784606934,198.16015625,280.71921157836914,5e-06,382,0,0.39998918771743774,0.9750000238418579,0.0,0.39998918771743774,0.9750000238418579,0.0,-0.04633177071809769,2.4748666286468506,-2.4730379581451416,-0.04633177071809769,2.4748666286468506,-2.4730379581451416,1484.7421875,4096.0,112.0,0.0859375,917.2890625,3409.0,101.0,1484.7421875,4096.0,112.0,0.0859375,0.0,405.3125,789.0,216.0,0.0,3,31,11.4375,0.5,0.5,3.5,8,3.199913501739502,8.0,8,8,3.117881715297699e-05,1.000753853470087,34.93286542966962,8.80472888701479,4.4424086809158325e-06,0.1483508199453354,0.03086274687666446,34.93286542966962,0.06606177240610123,218,4096,112.0,4096.0,1484.7421875,101.0,3409.0,917.2890625,3.0,31.0,11.4375,37.21107151918113,9.148009121417999e-05,2.1030642241239548,0.0030855610966682434,23.410097187384963,62.755463456735015,3.719702363014221e-05,0.19579931027157035,1.2754099776660907e-05,0.09676512827168925,241927,62.755463456735015,1927.5373543117066,
383,True,6240,0.07452142238616943,0.001473760856242734,-6.418003292196772e-05,5.203235332373879e-06,0.0016238080934272148,-0.02909633843228221,-0.0041954596345021855,0.2,390.0,1.0,0.0,0.7581409104168415,0.7581409104168415,5137222.9375,0.21275264024734497,0.21275264024734497,0.09930009075141831,-0.005819267686456442,0.20542644750183436,0.001473760856242734,-6.418003292196772e-05,5.203235332373879e-06,0.10271317511796951,-0.6609213761985302,0.0,0.0,0.2,0.2,0.2,3.0,0.408203125,0.1595749008639044,188.79405784606934,198.16015625,281.3339385986328,5e-06,383,0,0.328326016664505,0.9921875,0.0,0.328326016664505,0.9921875,0.0,-0.049640633165836334,1.6576671600341797,-1.2964650392532349,-0.049640633165836334,1.6576671600341797,-1.2964650392532349,1913.8203125,4096.0,117.0,0.21875,1195.671875,3271.0,106.0,1913.8203125,4096.0,117.0,0.21875,0.0,445.5,877.0,215.0,0.0,3,31,14.203125,0.5625,0.4375,2.875,8,2.626608371734619,8.0,8,8,2.7591362595558167e-05,1.0505888350307941,32.37595235928893,11.621310583359445,3.8798898458480835e-06,0.12401886843144894,0.03162995193270035,32.37595235928893,0.07188791781663895,254,4096,117.0,4096.0,1913.8203125,106.0,3271.0,1195.671875,3.0,31.0,14.203125,34.51451854780316,8.663535118103027e-05,2.493152031674981,0.002964964136481285,28.265020480379462,65.30359201133251,4.10228967666626e-05,0.1408934132392391,9.81798961062437e-06,0.09359495246704216,301993,65.30359201133251,2312.223498728779,
384,True,11384,0.07604632526636124,0.0014995370311225997,0.00025450805576099356,7.450542170772678e-06,0.005118072251207195,-0.02913737331982702,-0.000709402585926,0.2,711.5,1.0,0.0,0.8288823179900646,0.8288823179900646,5730675.6875,0.21006365912035108,0.21006365912035108,0.16848901374990066,-0.005827474663965404,0.20362064924280754,0.0014995370311225997,0.00025450805576099356,7.450542170772678e-06,0.16052485583350062,-0.7262107506394386,0.0,0.0,0.2,0.2,0.2,3.0,1.04296875,0.15509102144541415,188.79405784606934,198.16015625,280.7210121154785,5e-06,384,0,0.3073402941226959,0.9836734533309937,0.0,0.3073402941226959,0.9836734533309937,0.0,-0.04453900828957558,2.4748659133911133,-2.4731907844543457,-0.04453900828957558,2.4748659133911133,-2.4731907844543457,1579.671875,4096.0,123.0,0.1015625,966.7890625,3148.0,112.0,1579.671875,4096.0,123.0,0.1015625,0.0,522.625,962.0,215.0,0.0,3,31,13.125,0.5625,0.4375,2.6875,8,2.4587221145629883,8.0,8,8,2.8757378458976746e-05,1.1607001684606075,32.820372469723225,9.383996402393677,4.986301064491272e-06,0.10943505354225636,0.025145445877569728,32.820372469723225,0.02831321209669113,254,4096,123.0,4096.0,1579.671875,112.0,3148.0,966.7890625,3.0,31.0,13.125,34.96179385110736,8.944235742092133e-05,2.2218717485666275,0.0030254609882831573,25.648657992482185,62.883425476029515,3.904849290847778e-05,0.172908702613811,1.1243138042034223e-05,0.09531486392294955,269094,62.883425476029515,2139.6258073009694,
385,True,8424,0.07581434398889542,0.0036632906121667475,-0.00012225714317537495,4.007892994195572e-05,0.0010324894974473864,-0.05502513446845114,-0.009972537693101913,0.2,526.5,1.0,0.0,0.8419273681938648,0.8419273681938648,6829723.53125,0.40807636361569166,0.40807636361569166,0.09748147110360382,-0.011005026893690227,0.17740595381271648,0.0036632906121667475,-0.00012225714317537495,4.007892994195572e-05,0.14899504836648703,-0.7204487212002277,0.0,0.0,0.2,0.2,0.2,3.0,1.1171875,0.1601339757923827,188.79405784606934,198.16015625,280.94062423706055,5e-06,385,0,0.38625919818878174,0.9906250238418579,0.0,0.38625919818878174,0.9906250238418579,0.0,-0.12671902775764465,2.4748666286468506,-2.4748661518096924,-0.12671902775764465,2.4748666286468506,-2.4748661518096924,2054.390625,4096.0,130.0,0.1328125,1255.453125,2941.0,119.0,2054.390625,4096.0,130.0,0.1328125,0.0,476.0,1023.0,220.0,0.0,3,31,16.265625,0.375,0.625,3.3125,8,3.090073585510254,8.0,8,8,5.251355469226837e-05,1.179523153230548,30.915985845029354,12.256189745501615,5.925074219703674e-06,0.15521816164255142,0.03586564879515208,30.915985845029354,0.07031792961061001,302,4096,130.0,4096.0,2054.390625,119.0,2941.0,1255.453125,3.0,31.0,16.265625,33.36801463365555,8.786283433437347e-05,2.561498099938035,0.00307251513004303,30.083416797220707,66.04448295943439,3.9907172322273254e-05,0.126892914693589,9.4862920437279e-06,0.09288158571496714,323890,66.04448295943439,2452.059471787663,
386,True,16896,0.07763218879699707,0.0022439625063270796,-6.738560414021322e-05,2.7450327820588427e-05,0.00217604997305898,-0.03136028646258637,-0.004096007622138131,0.2,1056.0,1.0,0.0,1.007596928626299,1.007596928626299,8823405.65625,0.23299068142659962,0.23299068142659962,0.17328479932158275,-0.006272057292517275,0.1592107519969025,0.0022439625063270796,-6.738560414021322e-05,2.7450327820588427e-05,0.09015896590426564,-0.8625999614596367,0.0,0.0,0.2,0.2,0.2,3.0,0.626953125,0.15889119272331031,188.79405784606934,198.16015625,280.2558403015137,5e-06,386,1,0.41846755146980286,0.979687511920929,0.0,0.41846755146980286,0.979687511920929,0.0,-0.07414769381284714,1.0742906332015991,-2.4745843410491943,-0.07414769381284714,1.0742906332015991,-2.4745843410491943,1643.5703125,4096.0,151.0,0.078125,1036.0,3655.0,135.0,1643.5703125,4096.0,151.0,0.078125,0.0,680.375,1013.0,216.0,0.0,3,31,13.703125,0.4375,0.5625,3.875,8,3.347740411758423,8.0,8,8,0.00013663806021213531,1.3779535591602325,37.356566179543734,9.996845553760068,5.58607280254364e-06,0.12304160743951797,0.025494096436887048,37.356566179543734,0.0005094818770885468,958,4096,151.0,4096.0,1643.5703125,135.0,3655.0,1036.0,3.0,31.0,13.703125,39.94846926443279,0.0001371484249830246,2.467076111584902,0.0031277891248464584,27.993121264502406,70.49368972145021,4.0687620639801025e-05,0.18988990842360517,1.0514813927172805e-05,0.09410559650547932,297465,70.49368972145021,2109.8697002200306,
387,True,7000,0.07697060704231262,0.002446963859256357,-1.0415075621494907e-05,9.40091376833152e-06,0.0010730135036283173,0.0,0.0010730135036283173,0.2,437.5,1.0,0.0,0.7832178361713886,0.7832178361713886,5490609.84375,0.0,0.0,0.15321403700682387,0.0,0.0,0.002446963859256357,-1.0415075621494907e-05,9.40091376833152e-06,0.0,-0.6845502406358719,0.0,0.0,0.2,0.2,0.2,3.0,0.70703125,0.15213634338554083,188.79405784606934,198.16015625,280.46870040893555,5e-06,387,1,0.40891027450561523,0.9959183931350708,0.0,0.40891027450561523,0.9959183931350708,0.0,-0.038477957248687744,1.889556884765625,-2.4745430946350098,-0.038477957248687744,1.889556884765625,-2.4745430946350098,1267.3828125,4096.0,110.0,0.125,800.09375,3295.0,99.0,1267.3828125,4096.0,110.0,0.125,0.0,507.125,913.0,216.0,0.0,3,31,9.25,0.5,0.5,3.5625,8,3.271282196044922,8.0,8,8,3.269314765930176e-05,1.0120032355189323,31.886712316423655,7.708176814310718,4.349276423454285e-06,0.2940661869943142,0.02730031307146419,31.886712316423655,0.03333686664700508,415,4096,110.0,4096.0,1267.3828125,99.0,3295.0,800.09375,3.0,31.0,9.25,34.07172276452184,0.00011885911226272583,2.0037827361375093,0.0030913371592760086,21.794753896072507,57.92775455676019,3.643892705440521e-05,0.21002757136398112,1.3610011399622293e-05,0.09595422100350232,227137,57.92775455676019,1960.5196312023545,
