step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,textcraft_is_prefix_non_terminal,textcraft_is_raw,textcraft_prefix_action_len,textcraft_valid_action_count,textcraft_fail_invalid_action,textcraft_could_not_find_count,textcraft_invalid_action_count,textcraft_not_enough_items_count,textcraft_continuation_success,textcraft_continuation_reward_sum,textcraft_success,textcraft_replay_success,textcraft_max_turn_count,textcraft_is_prefix,textcraft_done,textcraft_replay_done,textcraft_turn_count,textcraft_fail_max_turn,textcraft_fail_could_not_find,textcraft_fail_not_enough_items,textcraft_is_prefix_terminal_like,textcraft_success_raw_mean,textcraft_success_prefix_mean,textcraft_success_prefix_non_terminal_mean,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
247,True,27168,0.06954348832368851,0.0023008137504803017,8.328418425662676e-05,6.642819016633439e-06,0.0016253694921033457,-0.03977678605588153,-0.0381514165783301,1.0,1698.0,1.0,0.0,-1.4312642952427268,2.680788055062294,4888222.53125,0.363846248248592,0.363846248248592,0.2505985998467522,-0.03977678605588153,0.3630161479898708,0.0023008137504803017,8.328418425662676e-05,6.642819016633439e-06,0.08810830622678623,1.1785027938894928,0.0,1.0,0.2,0.2,0.2,3.0,1.1953125,0.15262082468213628,226.42923021316528,235.671875,225.75852584838867,5e-06,247,0,0.8203125,1.0,0.0,0.8203125,1.0,0.0,-0.23656488955020905,1.6201815605163574,-2.4748666286468506,-0.23656488955020905,1.6201815605163574,-2.4748666286468506,944.671875,3332.0,105.0,0.0,821.0625,3096.0,88.0,944.671875,3332.0,105.0,0.0,0.0,1171.9375,1751.0,874.0,0.0,3,32,13.125,0.0625,0.9375,6.5625,8,6.5625,8.0,8,8,0.6875,0.3125,1.5,5.6875,0.140625,2.1015625,0.21875,1.2109375,0.8203125,0.8203125,0.8203125,0.0,0.0,0.6875,0.8203125,0.0,5.90625,0.0,0.390625,0.2109375,0.0,0.925,0.7727272727272727,0.7727272727272727,3.120303153991699e-05,1.114318247884512,31.984190173447132,9.644284252950456,0.0015127845108509064,0.06938360258936882,0.013383672048803419,31.984190173447132,0.030964089557528496,1194,3332,105.0,3332.0,944.671875,88.0,3096.0,821.0625,3.0,32.0,13.125,34.43208808079362,8.482858538627625e-05,2.3676887564361095,0.004317108541727066,25.456747952848673,62.28978565894067,3.559142351150513e-05,0.09396199682883397,0.28475568633945003,1.5934640978448233e-05,270926,62.28978565894067,2174.7225258039803,
248,True,30392,0.06445913016796112,0.0020995980958105065,0.0002352547084001344,9.543366559228161e-06,-0.0053972176247043535,-0.03143438068218529,-0.03683159832144156,1.0,1899.5,1.0,0.0,-2.234793398529291,3.513288751244545,5012083.8828125,0.29421209706924856,0.29421209706924856,0.3020621409281765,-0.03143438068218529,0.2965530049623058,0.0020995980958105065,0.0002352547084001344,9.543366559228161e-06,0.06254719407297671,1.8430662266910076,0.0,1.0,0.2,0.2,0.2,3.0,1.3125,0.15191506520947812,226.42923021316528,235.671875,226.1572036743164,5e-06,248,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.20007206499576569,1.6201815605163574,-2.4748666286468506,-0.20007206499576569,1.6201815605163574,-2.4748666286468506,778.8203125,3266.0,100.0,0.0,678.125,2968.0,89.0,778.8203125,3266.0,100.0,0.0,0.0,1171.0625,1727.0,784.0,0.0,3,32,12.078125,0.25,0.75,5.0,8,5.0,8.0,8,8,0.6875,0.3125,1.9375,5.2890625,0.0234375,1.7109375,0.09375,0.609375,0.625,0.625,0.625,0.1875,0.0,0.6875,0.8125,0.1875,5.3828125,0.0,0.2890625,0.171875,0.0,0.825,0.5340909090909091,0.5340909090909091,3.364682197570801e-05,1.2501474190503359,30.17059438303113,7.891845235819346,2.0265579223632812e-05,0.5678380001336336,0.028269861577427946,30.17059438303113,0.527175797149539,1262,3266,100.0,3266.0,778.8203125,89.0,2968.0,678.125,3.0,32.0,12.078125,33.212924217805266,9.368360042572021e-05,2.146736267954111,0.005257071927189827,23.4456536937505,58.84138146787882,5.083531141281128e-05,0.09393855277260453,0.3331653865301615,2.1063252708255012e-05,249585,58.84138146787882,2120.828860351002,
249,True,27808,0.0685119479894638,0.0023517366134910844,-0.00037325101570218067,1.9143182043990237e-05,-0.0022981449583312497,-0.034843355359043926,-0.037141500622965395,1.0,1738.0,1.0,0.0,-1.8006221009418368,3.0182570703327656,4550608.3515625,0.3366246367804706,0.3366246367804706,0.300770240887302,-0.034843355359043926,0.32505907649255983,0.0023517366134910844,-0.00037325101570218067,1.9143182043990237e-05,0.07848234026459977,1.540921900421381,0.0,1.0,0.2,0.2,0.2,3.0,1.4453125,0.15293382810180817,226.42923021316528,235.671875,225.5118408203125,5e-06,249,0,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.1753658652305603,2.4748666286468506,-2.4748666286468506,-0.1753658652305603,2.4748666286468506,-2.4748666286468506,909.109375,3193.0,80.0,0.0,788.3203125,2753.0,69.0,909.109375,3193.0,80.0,0.0,0.0,1143.0,1666.0,780.0,0.0,3,32,13.140625,0.1875,0.8125,4.8125,8,4.8125,8.0,8,8,0.6875,0.3125,1.6875,5.5546875,0.1171875,1.8828125,0.359375,1.140625,0.6015625,0.6015625,0.6015625,0.1875,0.0,0.6875,0.7890625,0.1875,5.9140625,0.0,0.375,0.2734375,0.0,0.675,0.5681818181818182,0.5681818181818182,6.169825792312622e-05,0.8715323116630316,28.864100167527795,9.090526522224536,1.7123296856880188e-05,0.38700258545577526,0.09260325801733416,28.864100167527795,0.38700258545577526,1383,3065,80.0,3193.0,909.109375,69.0,2753.0,788.3203125,3.0,32.0,13.140625,32.19432692043483,8.675456047058105e-05,1.9913198128342628,0.003912515938282013,24.711191672831774,58.93099402450025,7.15162605047226e-05,0.09407694701652938,0.2766643772273244,1.4895176222187584e-05,262670,58.93099402450025,2228.6235311998666,
250,True,24448,0.06630252301692963,0.0013428778693196364,3.696670094655019e-05,6.24093786427693e-06,0.0018167180714954156,-0.0387069433927536,-0.036890225659590214,1.0,1528.0,1.0,0.0,-1.1412030793726444,2.4666111432015896,4889150.078125,0.347633833065629,0.347633833065629,0.20192166445508763,-0.0387069433927536,0.5167911408826963,0.0013428778693196364,3.696670094655019e-05,6.24093786427693e-06,0.11318308173213154,0.9336743131279945,0.0,1.0,0.2,0.2,0.2,3.0,1.2421875,0.1556944521640116,226.42923021316528,235.671875,225.49945449829102,5e-06,250,0,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.1417021006345749,0.7245674133300781,-2.4748666286468506,-0.1417021006345749,0.7245674133300781,-2.4748666286468506,1036.875,3841.0,100.0,0.0,903.7265625,3430.0,84.0,1036.875,3841.0,100.0,0.0,0.0,1128.0625,1855.0,791.0,0.0,3,32,14.640625,0.1875,0.8125,5.875,8,5.875,8.0,8,8,0.5625,0.4375,1.125,5.96875,0.203125,2.2109375,0.6328125,1.59375,0.734375,0.734375,0.734375,0.0,0.0,0.5625,0.734375,0.0,6.6015625,0.0,0.3984375,0.3203125,0.0,0.6785714285714286,0.7777777777777778,0.7777777777777778,8.138641715049744e-05,1.0844381675124168,35.59417217224836,10.480509166649426,0.0015515927225351334,0.3292585052549839,0.024125621072016656,35.59417217224836,0.20673496648669243,840,3841,100.0,3841.0,1036.875,84.0,3430.0,903.7265625,3.0,32.0,14.640625,38.111283579841256,8.837319910526276e-05,2.3220937997102737,0.0040823910385370255,25.829821238294244,66.2977167032659,3.713555634021759e-05,0.09321076401705536,0.2871555423435899,1.4731917197873155e-05,277112,66.2977167032659,2089.9060614733744,
251,True,32584,0.06672689318656921,0.002369694338995032,-0.00024142380425473675,1.5203359225779423e-05,-9.631202556192875e-05,-0.0076518079222296365,-0.007748119736788794,1.0,2036.5,1.0,0.0,-1.439972871914506,2.76842100918293,5089389.953125,0.06572076887823641,0.06572076887823641,0.3714107688698273,-0.0076518079222296365,0.17166626361002,0.002369694338995032,-0.00024142380425473675,1.5203359225779423e-05,0.01427197948214598,1.2303218664601445,0.0,1.0,0.2,0.2,0.2,3.0,0.95703125,0.15389133182632722,226.42923021316528,235.671875,225.56202697753906,5e-06,251,0,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.21948067843914032,2.4748666286468506,-2.4748666286468506,-0.21948067843914032,2.4748666286468506,-2.4748666286468506,740.3359375,4863.0,89.0,0.0,646.9609375,4282.0,78.0,740.3359375,4863.0,89.0,0.0,0.0,1229.5,1783.0,892.0,0.0,3,32,10.390625,0.1875,0.8125,5.375,8,5.375,8.0,8,8,0.75,0.25,2.3125,3.859375,0.15625,0.6796875,0.7109375,0.4140625,0.671875,0.671875,0.671875,0.1875,0.0,0.75,0.859375,0.1875,4.5703125,0.0,0.1796875,0.1328125,0.0,0.65625,0.6770833333333334,0.6770833333333334,3.398396074771881e-05,0.9923665542155504,42.24979860149324,7.352660904711229,1.629069447517395e-05,0.4810167457908392,0.07789802375191357,42.24979860149324,0.0030290205031633377,1128,4863,89.0,4863.0,740.3359375,78.0,4282.0,646.9609375,3.0,32.0,10.390625,44.38883322104812,8.388236165046692e-05,2.181241750717163,0.005272325128316879,23.399486381560564,70.01978792250156,3.61856073141098e-05,0.0928039152275553,0.46841945929369183,2.0910391206108057e-05,252139,70.01978792250156,1800.483888062253,
252,True,24632,0.06791090220212936,0.0018848850741051137,5.875271631339274e-05,1.442485199731891e-06,0.005749890027800575,-0.02417525346390903,-0.018425363377900794,1.0,1539.5,1.0,0.0,-1.3702788862865418,2.7685562931001186,5473202.9609375,0.2213956117630005,0.2213956117630005,0.2616802302794075,-0.02417525346390903,0.15181679584841995,0.0018848850741051137,5.875271631339274e-05,1.442485199731891e-06,0.042553190141916275,1.1457554672379047,0.0,1.0,0.2,0.2,0.2,3.0,1.017578125,0.15434927816958294,226.42923021316528,235.671875,225.47634506225586,5e-06,252,0,0.6484375,1.0,0.0,0.6484375,1.0,0.0,-0.3660787045955658,1.6201815605163574,-2.4748666286468506,-0.3660787045955658,1.6201815605163574,-2.4748666286468506,984.875,8192.0,89.0,0.015625,873.96875,7632.0,78.0,984.875,8192.0,89.0,0.015625,0.0,1097.5625,1669.0,784.0,0.0,3,32,11.625,0.25,0.75,5.1875,8,5.1875,8.0,8,8,0.5,0.5,1.5625,4.1640625,0.25,1.3046875,0.890625,0.703125,0.6484375,0.6484375,0.6484375,0.1875,0.0,0.5,0.8359375,0.1875,5.0546875,0.0,0.28125,0.1796875,0.0,0.71875,0.578125,0.578125,5.268119275569916e-05,0.9849482756108046,72.40929756872356,9.940748658569646,2.2299587726593018e-05,0.7073846496641636,0.06323121063178405,72.40929756872356,0.0006699003279209137,815,8192,89.0,8192.0,984.875,78.0,7632.0,873.96875,3.0,32.0,11.625,74.82417183369398,8.247233927249908e-05,2.3509218618273735,0.0043470486998558044,25.580887243151665,102.79023414105177,3.6306679248809814e-05,0.09596959408727627,0.5935411523804891,1.6308445255919314e-05,266552,102.79023414105177,1296.5823175099958,
253,True,21440,0.06478964537382126,0.0016975517573882826,0.0003458413775661029,1.563213504596206e-05,0.005087638317490928,-0.04063719871919602,-0.03554956041625701,1.0,1340.0,1.0,0.0,-1.1373183249961585,2.5581869650632143,5408146.796875,0.380052937194705,0.380052937194705,0.2010253146260482,-0.04063719871919602,0.31418552347859074,0.0016975517573882826,0.0003458413775661029,1.563213504596206e-05,0.08669736795127392,0.9519708454026841,0.0,1.0,0.2,0.2,0.2,3.0,1.005859375,0.14973769100403017,226.42923021316528,235.671875,225.5976219177246,5e-06,253,0,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.20152771472930908,2.4748666286468506,-2.4748666286468506,-0.20152771472930908,2.4748666286468506,-2.4748666286468506,948.46875,3751.0,100.0,0.0,819.1484375,3401.0,89.0,948.46875,3751.0,100.0,0.0,0.0,1107.8125,1906.0,791.0,0.0,3,32,15.078125,0.125,0.875,5.25,8,5.25,8.0,8,8,0.6875,0.3125,1.25,6.578125,0.140625,2.546875,0.3046875,1.609375,0.65625,0.65625,0.65625,0.0625,0.0,0.6875,0.71875,0.0625,6.8828125,0.0,0.40625,0.3359375,0.0,0.5,0.7272727272727273,0.7272727272727273,6.025657057762146e-05,1.1059765424579382,33.372913947328925,9.684433041329612,2.5622546672821045e-05,0.8299246001988649,0.02316099028394092,33.372913947328925,0.2348928079009056,888,3751,100.0,3751.0,948.46875,89.0,3401.0,819.1484375,3.0,32.0,15.078125,36.21242745779455,0.0001485571265220642,2.174704110249877,0.006092803552746773,25.276620185002685,63.71807305328548,3.940612077713013e-05,0.09603433148813348,0.2982803487347579,2.3148597866091598e-05,263204,63.71807305328548,2065.379470749928,
254,True,34744,0.06573906540870667,0.002544768729421776,0.00022767615018892684,1.1701478342729388e-05,0.00355948270225781,-0.02555167439277284,-0.021992191352183,1.0,2171.5,1.0,0.0,-1.9016869068145752,3.111459992825985,4609195.9453125,0.24554890906438231,0.24554890906438231,0.3345004449464192,-0.02555167439277284,0.238452855074862,0.002544768729421776,0.00022767615018892684,1.1701478342729388e-05,0.06612361723091453,1.5510377287864685,0.0,1.0,0.2,0.2,0.2,3.0,1.31640625,0.15244220686018833,226.42923021316528,235.671875,225.5652961730957,5e-06,254,0,0.6171875,1.0,0.0,0.6171875,1.0,0.0,-0.16848844289779663,1.20761239528656,-2.4748666286468506,-0.16848844289779663,1.20761239528656,-2.4748666286468506,856.5078125,3130.0,91.0,0.0,755.890625,2851.0,80.0,856.5078125,3130.0,91.0,0.0,0.0,1275.125,2038.0,891.0,0.0,3,32,12.609375,0.25,0.75,4.9375,8,4.9375,8.0,8,8,0.6875,0.3125,2.125,5.34375,0.1640625,1.5546875,0.3046875,0.8203125,0.6171875,0.6171875,0.6171875,0.1875,0.0,0.6875,0.8046875,0.1875,5.6484375,0.0,0.359375,0.171875,0.0,0.8,0.5340909090909091,0.5340909090909091,3.32612544298172e-05,1.0020005367696285,30.930468840524554,9.060052059590816,1.7248094081878662e-05,0.35228823125362396,0.06147534406045452,30.930468840524554,0.03108457289636135,2038,3130,91.0,3130.0,856.5078125,80.0,2851.0,755.890625,3.0,32.0,12.609375,33.679010616615415,8.792243897914886e-05,2.9564080517739058,0.003952162340283394,25.926439810544252,62.595427837222815,3.7027522921562195e-05,0.09502120150905538,0.307197747180278,1.4484796866704272e-05,272849,62.595427837222815,2179.464294976417,
255,True,37368,0.06328257918357849,0.0026837727054953575,-0.00011865319220305537,8.39161566545954e-06,0.0053594885393977165,-0.03957693904521875,-0.03421745041850954,1.0,2335.5,1.0,0.0,-1.2817121425177902,2.470838710665703,4175247.453125,0.3635365297086537,0.3635365297086537,0.30411191792088416,-0.03957693904521875,0.39081683944999324,0.0026837727054953575,-0.00011865319220305537,8.39161566545954e-06,0.10637211427092552,1.096556723350659,0.0,1.0,0.2,0.2,0.2,3.0,1.09765625,0.1543653467788571,226.42923021316528,235.671875,225.98202514648438,5e-06,255,0,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.264352411031723,0.935412585735321,-2.4748666286468506,-0.264352411031723,0.935412585735321,-2.4748666286468506,968.5859375,5728.0,99.0,0.0,848.0859375,5298.0,81.0,968.5859375,5728.0,99.0,0.0,0.0,1271.625,1960.0,787.0,0.0,3,32,14.40625,0.0625,0.9375,6.375,8,6.375,8.0,8,8,0.75,0.25,1.9375,6.3359375,0.1171875,1.9375,0.2421875,1.265625,0.796875,0.796875,0.796875,0.0625,0.0,0.75,0.859375,0.0625,6.578125,0.0,0.4296875,0.28125,0.0,0.875,0.7708333333333334,0.7708333333333334,3.1381845474243164e-05,1.0201930236071348,52.19417632371187,9.957330224962789,2.6483088731765747e-05,0.3167880345135927,0.018306380006833933,52.19417632371187,0.01720636896789074,1007,5728,99.0,5728.0,968.5859375,81.0,5298.0,848.0859375,3.0,32.0,14.40625,54.57514379359782,9.234249591827393e-05,2.3689810559153557,0.004016755148768425,27.06671348027885,84.05455092340708,3.789179027080536e-05,0.09439231615423649,0.4401966768049252,1.4008011064696143e-05,286747,84.05455092340708,1705.719659732,
256,True,38400,0.05679009109735489,0.0021179571631364524,4.57056408436074e-05,1.8000884210778167e-05,0.01140603271778673,-0.04472742206417024,-0.03332138922996819,1.0,2400.0,1.0,0.0,-0.782980578020215,2.110567793250084,4581409.556640625,0.40389011427760124,0.40389011427760124,0.3463918642489648,-0.04472742206417024,0.29779213834142393,0.0021179571631364524,4.57056408436074e-05,1.8000884210778167e-05,0.10217898664996028,0.6479297857731581,0.0,1.0,0.2,0.2,0.2,3.0,1.234375,0.15458384523404917,226.42923021316528,235.671875,226.00984573364258,5e-06,256,0,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.35702618956565857,1.6201815605163574,-2.4748666286468506,-0.35702618956565857,1.6201815605163574,-2.4748666286468506,970.953125,7952.0,99.0,0.0,848.7421875,7375.0,88.0,970.953125,7952.0,99.0,0.0,0.0,1258.875,2035.0,828.0,0.0,3,32,13.90625,0.125,0.875,5.25,8,5.25,8.0,8,8,0.8125,0.1875,1.9375,5.828125,0.1171875,1.7578125,0.53125,1.3046875,0.65625,0.65625,0.65625,0.125,0.0,0.8125,0.78125,0.125,6.359375,0.0,0.3671875,0.25,0.0,0.7916666666666666,0.625,0.625,3.5958364605903625e-05,1.1125400010496378,71.70102865062654,9.593348181762849,2.236291766166687e-05,0.06859605573117733,0.0148486959078582,71.70102865062654,0.006462898105382919,1989,7952,99.0,7952.0,970.953125,88.0,7375.0,848.7421875,3.0,32.0,13.90625,74.61310344003141,9.455718100070953e-05,2.5637611858546734,0.0038933362811803818,27.357108561322093,104.5707257091999,3.9946287870407104e-05,0.09584927566349037,0.6003532566263128,1.3640822517081549e-05,285418,104.5707257091999,1364.7127246382377,
257,True,28768,0.0778321623802185,0.0018108374169969466,0.00036434698768061935,1.631068016649806e-05,0.008002083290193696,-0.013765317562501878,-0.0057632340176496655,1.0,1798.0,1.0,0.0,-1.0951632014766801,2.373743873089552,5386561.0078125,0.12014866364188492,0.12014866364188492,0.3272508562331729,-0.013765317562501878,0.260345412021277,0.0018108374169969466,0.00036434698768061935,1.631068016649806e-05,0.03694799216464162,0.9123704025114421,0.0,1.0,0.2,0.2,0.2,3.0,1.36328125,0.14796580446466528,226.42923021316528,235.671875,225.22511291503906,5e-06,257,0,0.703125,1.0,0.0,0.703125,1.0,0.0,-0.18706201016902924,0.5400605201721191,-2.4748666286468506,-0.18706201016902924,0.5400605201721191,-2.4748666286468506,494.78125,2361.0,100.0,0.0,438.3203125,2149.0,89.0,494.78125,2361.0,100.0,0.0,0.0,1157.25,1773.0,786.0,0.0,3,32,7.875,0.25,0.75,5.625,8,5.625,8.0,8,8,0.625,0.375,1.875,3.0546875,0.0703125,0.265625,0.1953125,0.2109375,0.703125,0.703125,0.703125,0.25,0.0,0.625,0.953125,0.25,3.25,0.0,0.078125,0.0546875,0.0,0.9375,0.5625,0.5625,6.473623216152191e-05,1.1033489480614662,21.84601803869009,5.111817138487822,1.6633421182632446e-05,0.3283286262303591,0.03798183593607973,21.84601803869009,0.03670470602810383,1017,2361,100.0,2361.0,494.78125,89.0,2149.0,438.3203125,3.0,32.0,7.875,24.416823755949736,8.234195411205292e-05,1.930512573570013,0.007066246122121811,19.937869606539607,46.32217062264681,3.9111822843551636e-05,0.09428671903215552,0.3855369127131582,3.341646704871754e-05,211460,46.32217062264681,2282.4923482387253,
258,True,41736,0.058742351830005646,0.0026421388538437895,-3.680547092699271e-05,5.411813617683947e-06,0.009623880818253383,-0.024205371126299724,-0.014581489987904206,1.0,2608.5,1.0,0.0,-1.9647150561213493,3.2202206775546074,4943799.0625,0.22142297681421041,0.22142297681421041,0.4276249961635886,-0.024205371126299724,0.15434804789605472,0.0026421388538437895,-3.680547092699271e-05,5.411813617683947e-06,0.05700424930546433,1.6227420717477798,0.0,1.0,0.2,0.2,0.2,3.0,1.1953125,0.14861828167743873,226.42923021316528,235.671875,225.28841018676758,5e-06,258,0,0.546875,1.0,0.0,0.546875,1.0,0.0,-0.5295719504356384,1.6201815605163574,-2.4748666286468506,-0.5295719504356384,1.6201815605163574,-2.4748666286468506,743.046875,8192.0,96.0,0.0078125,655.5234375,7632.0,85.0,743.046875,8192.0,96.0,0.0078125,0.0,1285.9375,1717.0,817.0,0.0,3,32,10.0390625,0.3125,0.6875,4.375,8,4.375,8.0,8,8,0.8125,0.1875,2.5625,4.1328125,0.0625,1.5,0.2890625,1.0703125,0.546875,0.546875,0.546875,0.3125,0.0,0.8125,0.859375,0.3125,4.421875,0.0,0.2578125,0.21875,0.0,0.8333333333333334,0.4807692307692308,0.4807692307692308,5.355849862098694e-05,1.0647815987467766,70.25767650268972,7.3000970158173,1.757219433784485e-05,0.2971162311732769,0.011522582964971662,70.25767650268972,0.0007185023277997971,817,8192,96.0,8192.0,743.046875,85.0,7632.0,655.5234375,3.0,32.0,10.0390625,72.52162596397102,9.660422801971436e-05,2.2502612974494696,0.00391085259616375,25.7035960778594,100.5132647138089,4.210136830806732e-05,0.09897037494844019,0.7625026386707078,1.5058536814769357e-05,259710,100.5132647138089,1291.9190354600037,
259,True,42176,0.06573954969644547,0.002470248597091995,-5.344401267848298e-05,1.4141038946036133e-05,0.0007386989891529083,-0.03601528936997056,-0.035276590031571686,1.0,2636.0,1.0,0.0,-1.8318953029811382,3.040257655084133,4735884.78125,0.32935161562636495,0.32935161562636495,0.33117880058470206,-0.03601528936997056,0.3723270957946575,0.002470248597091995,-5.344401267848298e-05,1.4141038946036133e-05,0.08254557522013783,1.537278613075614,0.0,1.0,0.2,0.2,0.2,3.0,1.2890625,0.15391912873339414,226.42923021316528,235.671875,225.3652458190918,5e-06,259,0,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.33401867747306824,2.4748666286468506,-2.4748666286468506,-0.33401867747306824,2.4748666286468506,-2.4748666286468506,920.2109375,6698.0,94.0,0.0,806.375,6209.0,83.0,920.2109375,6698.0,94.0,0.0,0.0,1320.3125,1821.0,783.0,0.0,3,32,13.109375,0.25,0.75,4.4375,8,4.4375,8.0,8,8,0.8125,0.1875,2.3125,5.8359375,0.046875,2.2421875,0.125,1.7890625,0.5546875,0.5546875,0.5546875,0.1875,0.0,0.8125,0.7421875,0.1875,5.9609375,0.0,0.296875,0.25,0.0,0.9583333333333334,0.46153846153846156,0.46153846153846156,3.790855407714844e-05,1.0604978147894144,59.368919245898724,9.395028581406223,2.23405659198761e-05,0.3180902600288391,0.013957719449535944,59.368919245898724,0.009722355753183365,831,6698,94.0,6698.0,920.2109375,83.0,6209.0,806.375,3.0,32.0,13.109375,61.54330316744745,0.00010344013571739197,2.396877098828554,0.003898452967405319,27.199626518413424,91.17758689448237,3.736838698387146e-05,0.09484260624928405,0.5224965672565517,1.3593548408419207e-05,286787,91.17758689448237,1572.6836482955603,
260,True,36240,0.0683979019522667,0.0014071810546738561,-8.562350058127777e-05,5.4343099691323005e-06,0.005500312050571665,-0.025614644517190754,-0.02011433240841143,1.0,2265.0,1.0,0.0,-1.61813774285838,2.7770037949085236,4127870.546875,0.2441587382927537,0.2441587382927537,0.36111865504535984,-0.025614644517190754,0.20978326758558943,0.0014071810546738561,-8.562350058127777e-05,5.4343099691323005e-06,0.053976661060005426,1.366834744811058,0.0,1.0,0.2,0.2,0.2,3.0,1.12109375,0.15438785966299778,226.42923021316528,235.671875,225.60403442382812,5e-06,260,0,0.8828125,1.0,0.0,0.8828125,1.0,0.0,-0.14565007388591766,2.4748666286468506,-2.4748666286468506,-0.14565007388591766,2.4748666286468506,-2.4748666286468506,746.265625,3324.0,117.0,0.0,655.265625,2802.0,100.0,746.265625,3324.0,117.0,0.0,0.0,1271.6875,1916.0,935.0,0.0,3,32,10.90625,0.0,1.0,7.0625,8,7.0625,8.0,8,8,0.6875,0.3125,1.875,4.53125,0.1328125,1.125,0.265625,0.6328125,0.8828125,0.8828125,0.8828125,0.0,0.0,0.6875,0.8828125,0.0,4.796875,0.0,0.21875,0.1484375,0.0,0.75,0.9431818181818182,0.9431818181818182,5.9546902775764465e-05,1.230513097718358,28.88044465519488,7.592598627219559,0.0014176834374666214,0.36982031539082527,0.02333788613032084,28.88044465519488,0.020134514197707176,957,3324,117.0,3324.0,746.265625,100.0,2802.0,655.265625,3.0,32.0,10.90625,31.10219683125615,9.377487003803253e-05,2.245047939941287,0.0039802417159080505,23.909157937392592,57.29175353422761,3.606267273426056e-05,0.0925642395116981,0.32560244583714903,1.5409494908625116e-05,258298,57.29175353422761,2254.233672963823,
